year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,9
1889,0,0
1890,0,6
1891,0,0
1892,0,0
1893,0,11
1894,0,9
1895,0,0
1896,0,5
1897,0,0
1898,0,5
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,5
1905,0,0
1906,0,5
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,14
1913,0,12
1914,0,10
1915,0,29
1916,0,26
1917,0,29
1918,0,29
1919,0,39
1920,0,29
1921,0,26
1922,0,17
1923,0,27
1924,0,29
1925,0,25
1926,0,24
1927,0,17
1928,0,20
1929,0,17
1930,0,17
1931,0,16
1932,0,24
1933,0,20
1934,0,11
1935,0,26
1936,0,17
1937,0,23
1938,0,10
1939,0,12
1940,0,10
1941,0,16
1942,0,15
1943,0,23
1944,6,20
1945,0,11
1946,0,19
1947,0,14
1948,0,18
1949,0,9
1950,0,17
1951,0,10
1952,0,9
1953,0,10
1954,0,14
1955,0,11
1956,0,9
1957,0,9
1958,0,7
1959,0,12
1960,0,5
1961,0,9
1962,0,7
1963,0,10
1964,0,6
1965,0,0
1966,0,5
1967,0,8
1968,0,10
1969,0,6
1970,0,9
1971,0,12
1972,0,9
1973,0,10
1974,0,11
1975,0,7
1976,0,8
1977,0,7
1978,0,11
1979,0,8
1980,0,7
1981,0,9
1982,0,0
1983,0,13
1984,6,5
1985,0,5
1986,0,7
1987,8,5
1988,0,10
1989,0,8
1990,12,11
1991,12,6
1992,0,11
1993,14,11
1994,7,6
1995,10,7
1996,16,5
1997,16,8
1998,13,5
1999,15,6
2000,14,6
2001,14,5
2002,7,0
2003,11,8
2004,12,0
2005,15,0
2006,15,7
2007,9,6
2008,14,10
2009,12,12
2010,21,41
2011,10,23
2012,10,47
2013,18,29
2014,14,35
2015,14,35
2016,15,39
2017,12,40
2018,12,42
2019,6,34
