year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,5,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,6,0
1902,6,0
1903,0,0
1904,0,0
1905,0,0
1906,6,0
1907,0,0
1908,6,0
1909,6,0
1910,0,0
1911,5,0
1912,12,0
1913,10,0
1914,8,0
1915,12,0
1916,5,0
1917,10,0
1918,8,0
1919,11,0
1920,14,0
1921,5,0
1922,9,0
1923,14,0
1924,10,0
1925,12,0
1926,13,0
1927,8,0
1928,20,0
1929,13,0
1930,12,0
1931,9,0
1932,19,0
1933,15,0
1934,20,0
1935,29,0
1936,28,0
1937,29,0
1938,53,0
1939,63,0
1940,74,0
1941,104,0
1942,225,0
1943,237,0
1944,264,0
1945,332,0
1946,677,5
1947,1133,7
1948,1163,0
1949,1261,5
1950,1467,0
1951,2033,0
1952,2547,0
1953,3824,6
1954,4716,6
1955,5590,10
1956,9981,18
1957,20267,35
1958,16583,20
1959,16967,33
1960,14949,32
1961,13387,20
1962,12299,30
1963,11088,23
1964,9320,20
1965,7778,23
1966,6793,14
1967,5781,12
1968,5238,16
1969,4956,23
1970,5049,18
1971,4904,21
1972,3737,8
1973,3283,17
1974,2851,16
1975,2505,15
1976,2262,8
1977,2159,12
1978,2043,13
1979,2086,12
1980,1866,10
1981,1746,14
1982,1729,17
1983,1548,16
1984,1541,14
1985,1594,17
1986,1446,26
1987,1424,19
1988,1556,18
1989,1567,21
1990,1566,15
1991,1612,12
1992,1671,19
1993,1642,14
1994,1508,12
1995,1498,7
1996,1497,0
1997,1421,8
1998,1293,8
1999,1332,0
2000,1244,0
2001,1232,5
2002,1220,0
2003,1160,0
2004,1052,0
2005,988,0
2006,881,0
2007,820,0
2008,731,0
2009,567,0
2010,552,0
2011,444,0
2012,367,0
2013,342,0
2014,394,0
2015,249,0
2016,256,0
2017,230,0
2018,169,0
2019,172,0
