year,Girls,Boys
1880,6,127
1881,8,110
1882,5,155
1883,11,138
1884,7,150
1885,5,139
1886,8,172
1887,8,165
1888,7,194
1889,13,202
1890,12,207
1891,10,196
1892,15,240
1893,19,269
1894,7,307
1895,18,272
1896,12,311
1897,10,285
1898,9,317
1899,8,297
1900,15,409
1901,12,282
1902,22,326
1903,9,348
1904,15,361
1905,7,420
1906,16,413
1907,12,445
1908,13,515
1909,34,536
1910,20,551
1911,23,694
1912,26,1345
1913,25,1520
1914,33,1960
1915,30,2741
1916,55,2767
1917,58,2969
1918,39,3299
1919,52,3040
1920,56,3291
1921,47,3262
1922,43,3157
1923,34,3106
1924,39,3250
1925,49,3425
1926,49,3189
1927,40,3031
1928,46,2861
1929,43,2672
1930,35,2695
1931,29,2451
1932,29,2286
1933,27,2158
1934,18,2315
1935,19,2265
1936,20,2133
1937,18,2228
1938,15,2275
1939,22,2292
1940,11,2184
1941,18,2364
1942,19,2533
1943,19,2664
1944,17,2395
1945,10,2382
1946,15,2616
1947,17,2989
1948,16,2793
1949,9,2901
1950,10,2940
1951,18,3160
1952,23,3317
1953,14,3157
1954,23,3142
1955,10,2995
1956,11,2907
1957,18,2891
1958,10,2812
1959,15,2533
1960,20,2464
1961,15,2339
1962,10,2182
1963,17,2197
1964,13,2020
1965,9,1821
1966,8,1612
1967,15,1514
1968,6,1608
1969,17,1507
1970,10,1581
1971,20,1382
1972,14,1268
1973,5,1175
1974,5,1149
1975,8,1124
1976,6,1065
1977,7,973
1978,10,1002
1979,8,1046
1980,14,1218
1981,14,1178
1982,9,1141
1983,12,975
1984,12,997
1985,9,893
1986,9,867
1987,9,754
1988,6,764
1989,0,774
1990,0,699
1991,7,584
1992,0,538
1993,0,475
1994,0,402
1995,0,357
1996,0,356
1997,0,323
1998,0,267
1999,0,293
2000,0,224
2001,0,238
2002,0,197
2003,0,175
2004,0,215
2005,0,190
2006,0,168
2007,0,181
2008,0,163
2009,0,144
2010,0,143
2011,0,135
2012,0,138
2013,0,138
2014,0,119
2015,0,146
2016,0,137
2017,0,159
2018,0,144
2019,0,153
