year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,5,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,8,0
1911,6,0
1912,9,0
1913,10,0
1914,10,0
1915,15,0
1916,15,0
1917,9,0
1918,17,0
1919,15,0
1920,16,0
1921,9,0
1922,17,0
1923,11,0
1924,8,0
1925,17,0
1926,31,0
1927,37,0
1928,31,0
1929,33,0
1930,26,0
1931,29,0
1932,43,0
1933,42,0
1934,37,0
1935,38,0
1936,42,0
1937,36,0
1938,39,0
1939,40,0
1940,35,0
1941,30,0
1942,34,0
1943,44,0
1944,42,0
1945,43,0
1946,35,0
1947,58,0
1948,61,0
1949,84,0
1950,76,0
1951,97,0
1952,115,0
1953,86,0
1954,100,0
1955,105,0
1956,100,0
1957,129,0
1958,149,0
1959,159,0
1960,175,0
1961,155,0
1962,155,0
1963,149,0
1964,131,0
1965,133,0
1966,189,0
1967,161,0
1968,136,0
1969,155,0
1970,157,0
1971,150,0
1972,132,0
1973,95,0
1974,96,0
1975,83,0
1976,79,0
1977,79,0
1978,81,0
1979,67,0
1980,76,0
1981,62,0
1982,79,0
1983,73,0
1984,70,0
1985,80,0
1986,92,0
1987,82,0
1988,78,0
1989,82,0
1990,79,0
1991,68,0
1992,48,0
1993,41,0
1994,45,0
1995,60,0
1996,41,0
1997,47,0
1998,46,0
1999,42,0
2000,53,0
2001,40,0
2002,43,0
2003,41,0
2004,32,0
2005,28,0
2006,39,0
2007,43,0
2008,33,0
2009,39,0
2010,49,0
2011,40,0
2012,65,0
2013,79,0
2014,90,0
2015,71,0
2016,90,0
2017,82,0
2018,88,0
2019,71,0
