year,Boys,Girls
1880,0,0
1881,7,0
1882,7,0
1883,5,0
1884,6,0
1885,6,0
1886,6,0
1887,10,0
1888,5,0
1889,8,0
1890,0,0
1891,8,0
1892,9,0
1893,12,0
1894,9,0
1895,9,0
1896,12,0
1897,7,0
1898,9,0
1899,6,0
1900,11,0
1901,8,0
1902,13,0
1903,0,0
1904,7,0
1905,7,0
1906,9,0
1907,11,0
1908,7,0
1909,9,0
1910,16,0
1911,8,0
1912,13,0
1913,9,0
1914,22,0
1915,19,0
1916,16,0
1917,16,0
1918,9,0
1919,17,0
1920,17,0
1921,15,0
1922,14,0
1923,25,0
1924,20,0
1925,12,0
1926,16,5
1927,10,0
1928,14,0
1929,9,0
1930,7,0
1931,9,0
1932,13,0
1933,15,0
1934,8,6
1935,11,0
1936,15,0
1937,0,0
1938,0,0
1939,8,5
1940,6,0
1941,11,0
1942,14,0
1943,8,0
1944,10,0
1945,10,0
1946,13,0
1947,12,0
1948,10,0
1949,20,0
1950,12,0
1951,10,0
1952,19,0
1953,14,0
1954,22,0
1955,12,0
1956,23,0
1957,36,0
1958,49,0
1959,62,0
1960,62,5
1961,57,0
1962,63,0
1963,81,7
1964,87,0
1965,68,0
1966,83,0
1967,92,0
1968,145,0
1969,95,0
1970,125,0
1971,95,0
1972,72,0
1973,64,0
1974,67,0
1975,64,0
1976,54,0
1977,48,0
1978,59,0
1979,63,0
1980,57,0
1981,70,0
1982,66,0
1983,52,0
1984,45,0
1985,58,0
1986,63,0
1987,41,0
1988,33,0
1989,45,0
1990,40,0
1991,37,0
1992,39,0
1993,37,0
1994,30,0
1995,29,0
1996,23,0
1997,25,0
1998,42,0
1999,39,0
2000,29,0
2001,39,0
2002,41,0
2003,35,0
2004,35,0
2005,35,0
2006,28,0
2007,21,0
2008,28,0
2009,27,0
2010,25,0
2011,29,0
2012,23,0
2013,23,0
2014,18,0
2015,16,0
2016,19,0
2017,8,0
2018,9,0
2019,14,0
