year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,5,0
1893,8,0
1894,0,0
1895,6,0
1896,0,0
1897,5,0
1898,6,0
1899,8,0
1900,12,0
1901,9,0
1902,0,0
1903,5,0
1904,0,0
1905,0,0
1906,5,0
1907,13,0
1908,16,0
1909,16,0
1910,14,0
1911,17,0
1912,22,0
1913,22,0
1914,30,0
1915,21,0
1916,36,0
1917,30,0
1918,34,0
1919,24,0
1920,34,0
1921,34,0
1922,32,0
1923,45,0
1924,58,0
1925,49,0
1926,47,0
1927,38,0
1928,59,0
1929,65,0
1930,66,0
1931,65,0
1932,68,0
1933,82,0
1934,67,0
1935,85,0
1936,66,0
1937,79,0
1938,99,0
1939,70,0
1940,75,0
1941,90,0
1942,88,0
1943,108,0
1944,105,0
1945,77,0
1946,135,0
1947,166,0
1948,171,0
1949,189,0
1950,201,0
1951,265,0
1952,290,0
1953,348,0
1954,378,0
1955,375,0
1956,410,0
1957,434,0
1958,497,0
1959,472,0
1960,524,0
1961,487,0
1962,476,0
1963,495,0
1964,486,0
1965,447,0
1966,595,0
1967,467,0
1968,391,0
1969,396,0
1970,395,0
1971,357,0
1972,267,0
1973,262,0
1974,251,0
1975,230,0
1976,191,0
1977,191,0
1978,179,0
1979,171,0
1980,190,0
1981,161,0
1982,192,0
1983,177,0
1984,196,0
1985,245,0
1986,182,0
1987,146,0
1988,155,0
1989,147,0
1990,128,0
1991,138,0
1992,125,0
1993,134,0
1994,134,0
1995,166,0
1996,159,0
1997,142,0
1998,121,0
1999,179,0
2000,182,0
2001,182,0
2002,151,0
2003,135,0
2004,154,0
2005,150,0
2006,161,0
2007,152,0
2008,190,0
2009,208,0
2010,208,0
2011,240,0
2012,426,0
2013,458,0
2014,590,0
2015,597,0
2016,675,0
2017,583,0
2018,587,0
2019,626,0
