year,F,M
1880,0,38
1881,0,39
1882,0,51
1883,0,26
1884,0,40
1885,0,54
1886,0,42
1887,0,43
1888,0,64
1889,0,59
1890,0,57
1891,0,80
1892,0,68
1893,0,75
1894,0,93
1895,0,92
1896,0,95
1897,0,78
1898,0,83
1899,0,94
1900,0,107
1901,0,101
1902,0,112
1903,0,110
1904,0,115
1905,0,121
1906,0,105
1907,0,126
1908,5,143
1909,0,157
1910,6,178
1911,5,206
1912,0,404
1913,10,497
1914,8,616
1915,7,820
1916,5,771
1917,12,793
1918,10,934
1919,9,885
1920,11,910
1921,7,932
1922,11,887
1923,10,900
1924,6,847
1925,0,892
1926,8,884
1927,9,920
1928,6,781
1929,10,780
1930,5,755
1931,7,698
1932,6,738
1933,8,733
1934,5,665
1935,0,649
1936,7,639
1937,0,669
1938,0,648
1939,0,662
1940,8,642
1941,0,675
1942,11,793
1943,7,857
1944,6,765
1945,7,722
1946,7,802
1947,8,965
1948,0,944
1949,0,982
1950,0,1024
1951,0,954
1952,0,942
1953,0,959
1954,0,1039
1955,6,980
1956,0,1000
1957,0,1053
1958,6,999
1959,7,926
1960,5,870
1961,6,870
1962,0,855
1963,9,789
1964,6,836
1965,0,686
1966,5,695
1967,7,665
1968,0,683
1969,9,667
1970,13,672
1971,6,643
1972,5,623
1973,0,556
1974,10,751
1975,10,1215
1976,11,870
1977,11,829
1978,7,869
1979,11,782
1980,0,805
1981,6,787
1982,0,719
1983,6,609
1984,6,644
1985,8,643
1986,0,609
1987,5,552
1988,8,518
1989,0,506
1990,0,440
1991,0,411
1992,0,355
1993,0,311
1994,0,267
1995,0,249
1996,0,232
1997,0,221
1998,0,240
1999,0,215
2000,0,232
2001,0,201
2002,0,163
2003,0,173
2004,0,159
2005,0,156
2006,0,146
2007,0,154
2008,0,131
2009,0,132
2010,0,107
2011,0,112
2012,0,130
2013,0,110
2014,0,119
2015,0,111
2016,0,90
2017,0,110
2018,0,102
2019,0,103
