year,F,M
1880,0,27
1881,0,18
1882,0,15
1883,0,17
1884,0,18
1885,0,19
1886,0,15
1887,0,13
1888,0,13
1889,0,19
1890,0,21
1891,0,14
1892,0,13
1893,0,13
1894,0,10
1895,0,15
1896,0,26
1897,0,9
1898,0,13
1899,0,11
1900,0,22
1901,0,10
1902,0,18
1903,0,17
1904,0,12
1905,0,19
1906,0,17
1907,0,21
1908,0,26
1909,0,20
1910,0,24
1911,0,16
1912,0,38
1913,0,36
1914,0,48
1915,0,53
1916,0,56
1917,0,48
1918,0,61
1919,0,48
1920,0,67
1921,0,52
1922,0,53
1923,0,48
1924,0,60
1925,0,55
1926,0,57
1927,0,45
1928,0,43
1929,0,51
1930,0,59
1931,0,41
1932,0,43
1933,0,51
1934,0,38
1935,0,48
1936,0,41
1937,0,50
1938,0,38
1939,0,41
1940,0,58
1941,0,51
1942,0,65
1943,0,49
1944,0,56
1945,0,45
1946,0,76
1947,0,98
1948,0,76
1949,0,90
1950,0,60
1951,0,79
1952,0,83
1953,0,108
1954,0,79
1955,0,115
1956,0,258
1957,0,398
1958,0,474
1959,0,483
1960,0,471
1961,0,442
1962,0,370
1963,0,406
1964,0,477
1965,0,403
1966,0,319
1967,0,422
1968,0,523
1969,0,673
1970,5,805
1971,5,678
1972,0,910
1973,0,897
1974,0,942
1975,6,846
1976,0,867
1977,7,1044
1978,5,1029
1979,0,1076
1980,9,1274
1981,6,1145
1982,0,928
1983,5,809
1984,0,710
1985,6,626
1986,0,556
1987,0,542
1988,0,489
1989,0,412
1990,0,617
1991,0,651
1992,0,579
1993,0,494
1994,0,425
1995,0,329
1996,0,288
1997,0,235
1998,0,201
1999,0,174
2000,0,168
2001,0,149
2002,0,142
2003,0,140
2004,0,110
2005,0,112
2006,0,107
2007,0,120
2008,0,100
2009,0,109
2010,0,129
2011,0,98
2012,0,110
2013,0,122
2014,0,95
2015,0,116
2016,0,125
2017,0,134
2018,0,120
2019,0,113
