year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,6,0
1898,0,0
1899,0,0
1900,6,0
1901,0,0
1902,9,0
1903,0,0
1904,0,0
1905,6,0
1906,7,0
1907,6,0
1908,0,0
1909,7,0
1910,0,0
1911,0,0
1912,7,0
1913,10,0
1914,12,0
1915,16,0
1916,0,0
1917,12,0
1918,16,0
1919,22,0
1920,18,0
1921,6,0
1922,12,0
1923,14,0
1924,19,0
1925,19,0
1926,31,0
1927,48,0
1928,49,0
1929,32,0
1930,28,0
1931,49,0
1932,47,0
1933,44,0
1934,28,0
1935,34,0
1936,28,0
1937,29,0
1938,40,0
1939,23,0
1940,32,0
1941,23,0
1942,27,0
1943,27,0
1944,23,0
1945,27,0
1946,34,0
1947,32,0
1948,45,0
1949,45,0
1950,27,0
1951,42,0
1952,38,0
1953,44,0
1954,47,0
1955,33,0
1956,37,0
1957,49,0
1958,76,0
1959,55,0
1960,53,0
1961,60,0
1962,71,0
1963,53,0
1964,61,0
1965,63,0
1966,42,0
1967,29,0
1968,33,0
1969,39,0
1970,41,0
1971,42,0
1972,34,0
1973,34,0
1974,29,0
1975,29,0
1976,29,0
1977,31,0
1978,36,0
1979,34,0
1980,39,0
1981,48,0
1982,32,0
1983,35,0
1984,50,0
1985,47,0
1986,37,0
1987,54,0
1988,41,0
1989,43,0
1990,52,0
1991,77,0
1992,121,0
1993,157,0
1994,247,0
1995,231,0
1996,271,0
1997,443,0
1998,565,0
1999,394,0
2000,357,0
2001,282,0
2002,302,0
2003,309,0
2004,317,0
2005,263,0
2006,241,0
2007,267,0
2008,248,0
2009,237,0
2010,231,0
2011,201,0
2012,269,0
2013,345,0
2014,391,0
2015,340,0
2016,492,0
2017,575,0
2018,614,0
2019,638,0
