year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,7
1892,0,0
1893,0,0
1894,0,5
1895,0,0
1896,0,0
1897,0,5
1898,0,0
1899,0,5
1900,0,10
1901,0,6
1902,0,7
1903,0,14
1904,0,14
1905,0,19
1906,0,14
1907,5,20
1908,0,18
1909,0,26
1910,0,23
1911,0,50
1912,0,105
1913,6,113
1914,7,138
1915,7,172
1916,6,186
1917,6,166
1918,13,190
1919,5,202
1920,12,214
1921,11,216
1922,7,230
1923,5,225
1924,9,217
1925,10,213
1926,8,197
1927,9,218
1928,6,214
1929,8,182
1930,8,199
1931,10,188
1932,8,168
1933,0,136
1934,7,144
1935,9,136
1936,0,138
1937,6,115
1938,11,137
1939,10,109
1940,0,105
1941,6,131
1942,0,127
1943,9,130
1944,5,112
1945,0,94
1946,6,124
1947,0,124
1948,0,130
1949,0,133
1950,6,125
1951,7,131
1952,7,109
1953,10,122
1954,9,107
1955,12,113
1956,13,124
1957,6,123
1958,0,128
1959,6,115
1960,11,121
1961,11,124
1962,5,115
1963,8,134
1964,7,116
1965,8,97
1966,10,102
1967,9,107
1968,13,90
1969,9,77
1970,0,113
1971,0,94
1972,0,67
1973,10,82
1974,5,55
1975,5,64
1976,5,68
1977,10,66
1978,6,48
1979,5,71
1980,0,71
1981,0,49
1982,0,64
1983,0,60
1984,0,58
1985,0,56
1986,0,57
1987,0,60
1988,0,62
1989,6,43
1990,0,51
1991,0,44
1992,0,43
1993,0,45
1994,0,48
1995,0,53
1996,0,48
1997,0,35
1998,0,44
1999,0,43
2000,0,38
2001,0,44
2002,0,36
2003,0,47
2004,0,63
2005,0,205
2006,5,262
2007,0,212
2008,0,172
2009,6,162
2010,0,137
2011,0,146
2012,0,126
2013,5,131
2014,5,155
2015,0,150
2016,0,129
2017,0,125
2018,0,127
2019,0,111
