year,Boys,Girls
1880,0,60
1881,0,52
1882,0,60
1883,0,58
1884,0,69
1885,0,68
1886,0,73
1887,0,74
1888,0,63
1889,0,76
1890,0,77
1891,0,64
1892,0,59
1893,0,78
1894,0,63
1895,0,86
1896,0,102
1897,0,75
1898,0,87
1899,0,61
1900,0,118
1901,0,72
1902,0,97
1903,0,85
1904,0,96
1905,0,110
1906,0,100
1907,0,108
1908,0,134
1909,0,137
1910,5,159
1911,0,203
1912,0,346
1913,5,381
1914,6,563
1915,0,699
1916,8,753
1917,10,759
1918,0,877
1919,8,901
1920,11,961
1921,8,951
1922,0,979
1923,5,989
1924,7,1039
1925,6,932
1926,15,956
1927,10,920
1928,14,832
1929,8,855
1930,13,802
1931,9,831
1932,10,787
1933,0,655
1934,5,717
1935,7,700
1936,0,707
1937,5,700
1938,0,640
1939,5,632
1940,0,603
1941,5,661
1942,5,701
1943,0,765
1944,0,658
1945,0,636
1946,6,751
1947,0,813
1948,5,721
1949,0,749
1950,0,755
1951,0,814
1952,5,860
1953,0,870
1954,0,843
1955,0,923
1956,7,964
1957,5,1021
1958,8,1125
1959,11,1129
1960,0,1250
1961,0,1161
1962,0,969
1963,9,1023
1964,0,933
1965,0,883
1966,7,776
1967,11,745
1968,5,758
1969,6,800
1970,5,834
1971,0,968
1972,12,932
1973,0,1106
1974,10,1092
1975,7,1176
1976,0,1190
1977,8,1168
1978,6,1083
1979,11,1212
1980,7,1276
1981,10,1349
1982,12,1706
1983,14,1728
1984,11,1816
1985,7,1718
1986,10,1671
1987,8,1813
1988,12,1887
1989,17,1962
1990,8,2029
1991,0,1846
1992,5,1908
1993,7,2031
1994,0,2370
1995,5,2361
1996,6,2338
1997,0,2319
1998,6,2265
1999,11,2343
2000,13,2564
2001,10,2351
2002,0,2160
2003,6,2129
2004,14,1923
2005,0,1662
2006,5,1594
2007,0,1445
2008,8,1577
2009,7,1261
2010,5,1360
2011,7,1344
2012,8,1365
2013,0,1384
2014,0,1361
2015,0,1478
2016,6,1375
2017,5,1486
2018,0,1447
2019,8,1297
