year,F,M
1880,131,0
1881,104,5
1882,129,5
1883,135,0
1884,161,8
1885,157,0
1886,155,7
1887,167,0
1888,195,7
1889,181,6
1890,230,0
1891,194,0
1892,189,8
1893,194,6
1894,227,0
1895,211,5
1896,212,0
1897,231,6
1898,235,0
1899,208,6
1900,310,9
1901,183,5
1902,221,5
1903,199,6
1904,170,5
1905,217,0
1906,208,5
1907,233,0
1908,214,9
1909,196,5
1910,244,7
1911,223,5
1912,253,6
1913,273,5
1914,318,13
1915,350,11
1916,357,8
1917,356,18
1918,331,18
1919,343,16
1920,362,19
1921,346,15
1922,339,13
1923,300,17
1924,318,16
1925,313,12
1926,306,12
1927,265,16
1928,238,9
1929,239,8
1930,231,15
1931,180,11
1932,195,10
1933,208,9
1934,208,6
1935,200,13
1936,175,9
1937,165,7
1938,182,9
1939,144,5
1940,175,7
1941,123,6
1942,170,0
1943,174,12
1944,180,6
1945,137,7
1946,119,6
1947,137,0
1948,131,0
1949,127,0
1950,128,0
1951,136,0
1952,136,0
1953,116,5
1954,109,8
1955,133,5
1956,125,7
1957,107,0
1958,100,6
1959,118,0
1960,122,0
1961,117,5
1962,103,6
1963,129,0
1964,113,0
1965,99,0
1966,81,0
1967,88,0
1968,91,0
1969,92,0
1970,115,5
1971,139,0
1972,111,0
1973,150,5
1974,192,5
1975,215,0
1976,190,0
1977,225,7
1978,237,0
1979,213,0
1980,254,0
1981,354,0
1982,419,0
1983,453,0
1984,483,8
1985,567,5
1986,593,0
1987,617,6
1988,558,0
1989,746,7
1990,941,5
1991,915,7
1992,945,0
1993,855,0
1994,774,0
1995,953,0
1996,877,7
1997,926,0
1998,1009,0
1999,1200,0
2000,989,5
2001,919,0
2002,903,0
2003,917,0
2004,925,8
2005,1004,0
2006,1085,0
2007,1358,0
2008,1469,5
2009,1324,0
2010,1319,0
2011,1474,0
2012,1421,0
2013,1420,0
2014,1760,0
2015,1684,0
2016,1541,0
2017,1648,0
2018,1583,5
2019,1622,0
