year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,6
1897,0,0
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,5
1904,0,0
1905,0,0
1906,0,0
1907,0,5
1908,0,0
1909,0,5
1910,0,5
1911,0,0
1912,0,8
1913,0,7
1914,0,11
1915,0,15
1916,0,15
1917,0,13
1918,0,15
1919,0,22
1920,0,18
1921,0,15
1922,0,11
1923,0,17
1924,0,13
1925,0,15
1926,0,9
1927,0,18
1928,0,5
1929,0,11
1930,0,10
1931,0,11
1932,0,11
1933,0,16
1934,0,8
1935,0,15
1936,0,11
1937,0,15
1938,0,10
1939,0,14
1940,0,10
1941,0,21
1942,0,13
1943,0,22
1944,0,20
1945,0,11
1946,0,8
1947,0,12
1948,0,15
1949,0,9
1950,0,23
1951,0,14
1952,0,15
1953,0,20
1954,0,13
1955,0,10
1956,0,10
1957,0,17
1958,0,14
1959,0,14
1960,0,18
1961,0,16
1962,0,19
1963,0,17
1964,0,12
1965,0,14
1966,0,13
1967,0,17
1968,0,15
1969,0,20
1970,0,30
1971,0,25
1972,0,29
1973,7,19
1974,5,21
1975,0,17
1976,9,19
1977,5,29
1978,0,13
1979,8,26
1980,0,17
1981,8,13
1982,5,17
1983,9,14
1984,0,19
1985,7,16
1986,0,17
1987,0,11
1988,0,21
1989,0,19
1990,8,19
1991,0,17
1992,9,13
1993,0,22
1994,0,24
1995,0,17
1996,0,8
1997,0,11
1998,0,12
1999,0,18
2000,0,10
2001,5,12
2002,0,5
2003,0,10
2004,0,0
2005,0,5
2006,0,5
2007,0,6
2008,0,0
2009,0,8
2010,0,5
2011,0,0
2012,0,5
2013,0,7
2014,0,11
2015,0,5
2016,0,13
2017,0,14
2018,0,0
2019,0,12
