year,Boys,Girls
1880,19,0
1881,6,0
1882,24,0
1883,15,0
1884,16,0
1885,29,0
1886,27,0
1887,16,0
1888,29,0
1889,22,0
1890,42,0
1891,21,0
1892,32,0
1893,26,0
1894,35,0
1895,22,0
1896,23,0
1897,36,0
1898,33,0
1899,35,0
1900,29,0
1901,30,0
1902,49,0
1903,40,0
1904,26,0
1905,38,0
1906,31,0
1907,37,0
1908,50,0
1909,47,0
1910,71,0
1911,84,0
1912,83,0
1913,83,0
1914,127,0
1915,132,0
1916,151,0
1917,149,0
1918,147,0
1919,144,0
1920,119,0
1921,160,0
1922,141,0
1923,138,0
1924,152,0
1925,129,0
1926,106,0
1927,123,0
1928,106,0
1929,117,0
1930,96,0
1931,114,0
1932,98,0
1933,91,0
1934,82,0
1935,91,0
1936,107,0
1937,102,0
1938,78,0
1939,103,0
1940,106,0
1941,86,0
1942,93,0
1943,118,0
1944,79,0
1945,73,0
1946,79,0
1947,91,0
1948,95,0
1949,89,0
1950,134,0
1951,119,0
1952,104,0
1953,101,0
1954,88,0
1955,80,0
1956,77,0
1957,93,0
1958,58,0
1959,58,0
1960,52,0
1961,34,0
1962,39,0
1963,41,0
1964,43,0
1965,27,0
1966,34,0
1967,11,0
1968,10,0
1969,8,0
1970,8,0
1971,8,0
1972,9,0
1973,6,0
1974,12,0
1975,7,0
1976,5,0
1977,0,0
1978,5,0
1979,13,0
1980,8,0
1981,6,0
1982,11,0
1983,0,0
1984,12,0
1985,5,0
1986,0,0
1987,10,0
1988,9,0
1989,8,0
1990,11,0
1991,5,0
1992,9,0
1993,0,0
1994,0,0
1995,10,0
1996,10,0
1997,8,0
1998,18,0
1999,20,0
2000,16,0
2001,13,0
2002,22,0
2003,19,0
2004,29,0
2005,59,0
2006,78,0
2007,91,0
2008,103,0
2009,143,0
2010,132,0
2011,148,0
2012,208,0
2013,226,0
2014,287,0
2015,343,0
2016,387,0
2017,382,0
2018,426,0
2019,420,0
