year,F,M
1880,11,5348
1881,17,4636
1882,23,5091
1883,18,4826
1884,19,4802
1885,24,4599
1886,22,4533
1887,33,4031
1888,28,4591
1889,28,4199
1890,30,4061
1891,29,3640
1892,29,4319
1893,23,3723
1894,26,3788
1895,27,3633
1896,10,3639
1897,20,3341
1898,19,3557
1899,23,3147
1900,28,4098
1901,23,3049
1902,25,3361
1903,19,3213
1904,24,3406
1905,22,3608
1906,24,3607
1907,20,3884
1908,30,3929
1909,29,4029
1910,32,4784
1911,40,5725
1912,67,11070
1913,49,13190
1914,75,16937
1915,101,21960
1916,123,23612
1917,124,24143
1918,144,26921
1919,129,25192
1920,163,28309
1921,176,29244
1922,199,28840
1923,159,28962
1924,186,30461
1925,216,29582
1926,225,29523
1927,303,31938
1928,271,31244
1929,262,29932
1930,236,31873
1931,213,29926
1932,197,31095
1933,209,28987
1934,168,29789
1935,149,29986
1936,133,29088
1937,176,30524
1938,144,31142
1939,149,30787
1940,140,31685
1941,154,32738
1942,164,35846
1943,176,36630
1944,142,34655
1945,125,32464
1946,134,38204
1947,138,40774
1948,150,38681
1949,143,40043
1950,154,39101
1951,151,39400
1952,121,38870
1953,138,38428
1954,126,37470
1955,148,35360
1956,157,35216
1957,155,34253
1958,129,32229
1959,150,30772
1960,133,29662
1961,119,29194
1962,120,27587
1963,138,26784
1964,128,25903
1965,134,23492
1966,129,22254
1967,123,21297
1968,130,21577
1969,135,21675
1970,148,22427
1971,146,19857
1972,122,16977
1973,117,15760
1974,102,15149
1975,129,14579
1976,106,13931
1977,88,14744
1978,118,14853
1979,130,14824
1980,116,14961
1981,102,14436
1982,124,14308
1983,121,13211
1984,112,12942
1985,106,12896
1986,85,12624
1987,82,12176
1988,91,12106
1989,60,12248
1990,42,11994
1991,34,11334
1992,32,10469
1993,28,9855
1994,19,9015
1995,22,8474
1996,19,8247
1997,15,7655
1998,11,7847
1999,11,7524
2000,14,7524
2001,17,7282
2002,7,7208
2003,8,7694
2004,54,7652
2005,16,7929
2006,14,8013
2007,12,7451
2008,19,7284
2009,0,7283
2010,8,7101
2011,9,6981
2012,15,6937
2013,15,7018
2014,15,7352
2015,9,7192
2016,17,7118
2017,12,7174
2018,13,6638
2019,9,6348
