year,Boys,Girls
1880,0,0
1881,7,0
1882,7,0
1883,8,0
1884,14,0
1885,24,0
1886,16,0
1887,12,0
1888,26,0
1889,27,0
1890,28,0
1891,31,0
1892,41,0
1893,39,0
1894,49,5
1895,29,5
1896,48,8
1897,53,5
1898,63,8
1899,38,10
1900,91,10
1901,76,12
1902,75,5
1903,90,11
1904,80,12
1905,89,12
1906,135,20
1907,125,23
1908,122,12
1909,157,26
1910,181,41
1911,199,56
1912,231,95
1913,300,124
1914,374,173
1915,483,211
1916,508,276
1917,559,258
1918,637,273
1919,632,256
1920,757,292
1921,776,316
1922,783,317
1923,925,303
1924,942,344
1925,939,335
1926,956,322
1927,1019,327
1928,1017,329
1929,1065,270
1930,1044,275
1931,933,245
1932,886,235
1933,831,266
1934,852,224
1935,830,211
1936,847,208
1937,774,215
1938,794,203
1939,776,200
1940,823,220
1941,956,231
1942,990,263
1943,1036,229
1944,942,201
1945,872,170
1946,1071,213
1947,1237,234
1948,1309,235
1949,1455,224
1950,1459,199
1951,1567,201
1952,1607,202
1953,1725,220
1954,1783,214
1955,2047,195
1956,2205,208
1957,2224,237
1958,2123,223
1959,2210,232
1960,2439,176
1961,2400,222
1962,2409,181
1963,2344,168
1964,2378,177
1965,2147,159
1966,2121,135
1967,2175,134
1968,2268,153
1969,2197,142
1970,2202,127
1971,2139,126
1972,1967,123
1973,1756,106
1974,1750,92
1975,1777,114
1976,1616,94
1977,1631,95
1978,1427,105
1979,1609,77
1980,1459,100
1981,1449,107
1982,1315,70
1983,1227,71
1984,1299,76
1985,1168,77
1986,1198,78
1987,1151,85
1988,1168,80
1989,1187,68
1990,1313,92
1991,1237,67
1992,1202,72
1993,1092,68
1994,1166,68
1995,1004,63
1996,869,62
1997,1012,48
1998,1121,67
1999,1139,49
2000,1195,66
2001,1175,38
2002,1019,63
2003,1290,47
2004,1363,36
2005,1227,54
2006,1283,47
2007,1242,45
2008,1312,42
2009,1105,26
2010,1015,37
2011,917,38
2012,940,28
2013,879,26
2014,853,23
2015,859,23
2016,825,32
2017,776,17
2018,727,18
2019,738,28
