year,F,M
1880,0,79
1881,0,87
1882,0,79
1883,0,87
1884,0,101
1885,0,82
1886,0,85
1887,0,71
1888,0,101
1889,0,95
1890,0,90
1891,0,87
1892,0,84
1893,0,80
1894,0,80
1895,0,91
1896,0,93
1897,0,90
1898,0,92
1899,0,70
1900,0,91
1901,0,76
1902,0,92
1903,0,106
1904,0,109
1905,0,98
1906,0,100
1907,0,139
1908,0,140
1909,0,171
1910,0,162
1911,0,179
1912,0,362
1913,0,386
1914,0,566
1915,0,681
1916,0,662
1917,0,670
1918,11,822
1919,7,812
1920,5,908
1921,0,873
1922,8,916
1923,7,866
1924,0,832
1925,7,861
1926,7,843
1927,8,795
1928,16,788
1929,11,761
1930,10,694
1931,6,688
1932,5,699
1933,0,640
1934,0,643
1935,0,718
1936,6,653
1937,0,659
1938,8,657
1939,5,657
1940,6,632
1941,0,737
1942,0,738
1943,0,710
1944,0,690
1945,0,681
1946,0,806
1947,8,945
1948,0,856
1949,0,911
1950,5,831
1951,5,897
1952,0,880
1953,0,845
1954,5,788
1955,0,833
1956,7,959
1957,8,1089
1958,0,1071
1959,5,1123
1960,0,1095
1961,0,996
1962,7,916
1963,0,984
1964,9,1019
1965,0,919
1966,7,826
1967,8,908
1968,10,1125
1969,6,1481
1970,8,1595
1971,8,1486
1972,7,1487
1973,8,1511
1974,12,1547
1975,13,1578
1976,7,1659
1977,10,1870
1978,13,1764
1979,10,1855
1980,16,2166
1981,16,2207
1982,11,2080
1983,12,1900
1984,18,1851
1985,6,1691
1986,7,1527
1987,18,1361
1988,0,1398
1989,5,1353
1990,0,1500
1991,0,1665
1992,5,1467
1993,0,838
1994,0,585
1995,0,476
1996,0,395
1997,0,421
1998,0,322
1999,0,260
2000,0,289
2001,0,257
2002,0,245
2003,0,252
2004,0,258
2005,0,279
2006,0,240
2007,0,290
2008,0,248
2009,0,226
2010,0,198
2011,0,221
2012,0,227
2013,0,220
2014,0,234
2015,0,201
2016,0,187
2017,0,140
2018,0,159
2019,0,124
