year,F,M
1880,0,730
1881,5,668
1882,6,753
1883,10,643
1884,7,746
1885,9,705
1886,11,723
1887,11,642
1888,13,796
1889,11,685
1890,12,797
1891,16,707
1892,19,761
1893,10,691
1894,17,704
1895,17,767
1896,14,714
1897,23,714
1898,23,728
1899,33,678
1900,27,1124
1901,28,654
1902,35,761
1903,37,739
1904,28,739
1905,39,801
1906,28,744
1907,43,793
1908,43,740
1909,39,833
1910,65,1107
1911,44,978
1912,79,1446
1913,76,1618
1914,101,1906
1915,126,2193
1916,119,2416
1917,151,2536
1918,178,2743
1919,199,2891
1920,197,2785
1921,139,2574
1922,181,2654
1923,183,2471
1924,175,2507
1925,182,2578
1926,200,2447
1927,201,2511
1928,188,2463
1929,185,2186
1930,179,2113
1931,160,1974
1932,161,2129
1933,161,1977
1934,135,1893
1935,128,1924
1936,130,1838
1937,161,1756
1938,140,1800
1939,136,1749
1940,134,1762
1941,111,1758
1942,118,1869
1943,145,1832
1944,132,1881
1945,111,1724
1946,113,1787
1947,117,1913
1948,113,1903
1949,115,1832
1950,102,1677
1951,102,1685
1952,83,1665
1953,80,1535
1954,83,1455
1955,72,1436
1956,73,1530
1957,72,1456
1958,55,1426
1959,51,1416
1960,45,1243
1961,44,1223
1962,41,1223
1963,43,1165
1964,33,1071
1965,28,966
1966,31,836
1967,32,804
1968,25,739
1969,24,772
1970,21,769
1971,12,695
1972,10,640
1973,20,613
1974,19,553
1975,25,565
1976,59,566
1977,81,610
1978,62,660
1979,71,697
1980,71,597
1981,61,614
1982,57,518
1983,43,553
1984,74,540
1985,79,548
1986,108,535
1987,109,533
1988,121,500
1989,86,522
1990,120,537
1991,130,517
1992,92,486
1993,104,441
1994,111,447
1995,117,510
1996,137,459
1997,135,469
1998,132,495
1999,136,548
2000,129,528
2001,138,553
2002,170,599
2003,175,708
2004,222,812
2005,257,934
2006,355,931
2007,367,954
2008,403,1090
2009,490,1255
2010,670,1430
2011,856,1520
2012,1045,1535
2013,1327,1561
2014,1438,1692
2015,1559,1672
2016,1762,1710
2017,1911,1785
2018,1842,1726
2019,2067,1819
