year,Girls,Boys
1880,47,0
1881,51,0
1882,55,0
1883,67,0
1884,109,0
1885,84,0
1886,96,0
1887,92,0
1888,113,0
1889,138,0
1890,130,0
1891,130,0
1892,175,0
1893,182,0
1894,159,0
1895,163,0
1896,190,0
1897,212,0
1898,229,0
1899,214,0
1900,264,0
1901,249,0
1902,243,0
1903,242,0
1904,272,0
1905,293,0
1906,290,0
1907,321,0
1908,325,0
1909,294,0
1910,335,0
1911,416,0
1912,513,0
1913,536,0
1914,679,0
1915,821,0
1916,883,0
1917,920,0
1918,935,0
1919,867,0
1920,890,0
1921,825,0
1922,760,0
1923,786,0
1924,742,0
1925,721,0
1926,685,0
1927,622,0
1928,579,0
1929,559,0
1930,526,0
1931,453,0
1932,434,6
1933,403,0
1934,374,0
1935,409,0
1936,471,0
1937,474,0
1938,514,0
1939,534,0
1940,567,0
1941,609,0
1942,836,0
1943,782,5
1944,645,0
1945,628,0
1946,712,0
1947,889,0
1948,845,0
1949,850,0
1950,768,0
1951,761,0
1952,713,0
1953,691,0
1954,680,0
1955,654,0
1956,666,0
1957,683,0
1958,613,0
1959,669,0
1960,559,0
1961,565,0
1962,523,0
1963,470,0
1964,374,0
1965,330,0
1966,286,0
1967,273,0
1968,269,0
1969,209,0
1970,309,0
1971,249,0
1972,212,0
1973,192,0
1974,165,0
1975,167,0
1976,135,0
1977,130,0
1978,127,0
1979,151,0
1980,161,0
1981,153,0
1982,168,0
1983,187,0
1984,177,0
1985,180,0
1986,173,0
1987,211,0
1988,215,0
1989,200,0
1990,231,0
1991,212,0
1992,206,0
1993,246,0
1994,231,0
1995,248,0
1996,284,0
1997,232,0
1998,264,0
1999,291,0
2000,296,0
2001,313,0
2002,328,0
2003,341,0
2004,386,0
2005,420,0
2006,423,0
2007,367,0
2008,387,0
2009,393,0
2010,376,0
2011,433,0
2012,484,0
2013,535,0
2014,535,0
2015,572,0
2016,577,0
2017,582,0
2018,509,0
2019,555,0
