year,F,M
1880,0,372
1881,0,359
1882,0,478
1883,0,480
1884,0,521
1885,5,494
1886,6,556
1887,7,588
1888,10,675
1889,6,704
1890,8,693
1891,10,675
1892,10,808
1893,7,786
1894,10,861
1895,14,851
1896,5,852
1897,12,828
1898,8,919
1899,7,774
1900,10,1016
1901,9,817
1902,9,952
1903,6,910
1904,7,953
1905,11,959
1906,6,951
1907,9,1018
1908,9,1074
1909,10,1215
1910,12,1339
1911,13,1574
1912,19,3224
1913,25,3935
1914,34,4807
1915,30,6613
1916,39,6786
1917,46,6699
1918,51,7003
1919,45,6475
1920,45,7010
1921,42,7077
1922,48,6691
1923,49,6871
1924,46,7085
1925,50,7059
1926,47,6940
1927,57,7281
1928,61,6944
1929,50,6894
1930,59,6952
1931,54,6581
1932,46,6712
1933,35,6190
1934,38,6681
1935,26,6693
1936,41,6589
1937,36,6912
1938,32,6847
1939,45,6593
1940,31,6754
1941,31,7160
1942,32,7266
1943,40,7467
1944,30,6823
1945,26,6313
1946,25,7381
1947,32,8048
1948,34,7829
1949,35,7689
1950,28,7289
1951,38,7640
1952,19,7823
1953,24,7830
1954,29,8138
1955,32,8285
1956,32,8314
1957,30,8193
1958,43,7722
1959,37,7499
1960,54,7809
1961,37,7247
1962,34,6855
1963,38,7133
1964,38,6660
1965,32,5798
1966,44,5228
1967,40,4896
1968,39,4644
1969,43,4525
1970,51,4399
1971,37,4059
1972,36,3406
1973,45,3015
1974,35,2896
1975,48,2808
1976,32,2671
1977,39,2618
1978,41,2606
1979,23,2900
1980,35,2935
1981,32,2791
1982,45,2805
1983,34,2605
1984,25,2567
1985,27,2525
1986,35,2443
1987,30,2222
1988,30,2317
1989,15,2258
1990,6,2191
1991,8,1923
1992,11,1779
1993,7,1585
1994,6,1416
1995,0,1381
1996,0,1183
1997,0,1093
1998,0,1146
1999,0,996
2000,0,988
2001,0,881
2002,0,784
2003,0,775
2004,0,752
2005,0,653
2006,0,659
2007,0,627
2008,0,558
2009,0,519
2010,0,448
2011,0,426
2012,0,486
2013,0,445
2014,0,435
2015,0,457
2016,0,443
2017,0,413
2018,0,343
2019,0,314
