year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,11,0
1885,6,0
1886,8,0
1887,0,0
1888,10,0
1889,7,0
1890,9,0
1891,17,0
1892,11,0
1893,17,0
1894,16,0
1895,17,0
1896,20,0
1897,18,0
1898,26,0
1899,34,0
1900,27,0
1901,29,0
1902,28,0
1903,32,0
1904,53,0
1905,63,0
1906,37,0
1907,35,0
1908,50,0
1909,40,0
1910,60,0
1911,48,0
1912,88,0
1913,79,0
1914,85,0
1915,138,0
1916,143,0
1917,171,0
1918,142,11
1919,113,0
1920,123,0
1921,137,0
1922,117,0
1923,109,0
1924,100,0
1925,122,0
1926,97,0
1927,91,0
1928,91,0
1929,99,0
1930,81,0
1931,82,0
1932,75,0
1933,68,0
1934,98,0
1935,88,0
1936,81,0
1937,80,0
1938,83,0
1939,80,0
1940,102,0
1941,128,5
1942,175,0
1943,158,0
1944,136,0
1945,117,0
1946,235,0
1947,325,0
1948,275,0
1949,270,0
1950,319,0
1951,550,0
1952,623,0
1953,676,0
1954,758,5
1955,887,0
1956,933,0
1957,1411,0
1958,1305,0
1959,1553,0
1960,2001,11
1961,2115,10
1962,2104,11
1963,2579,12
1964,2947,8
1965,2542,9
1966,2422,5
1967,2523,0
1968,2752,11
1969,2988,7
1970,3818,10
1971,4534,16
1972,5045,12
1973,5771,16
1974,5621,19
1975,6244,26
1976,6947,23
1977,9729,25
1978,12592,52
1979,13467,48
1980,14255,55
1981,15883,56
1982,19106,72
1983,17905,82
1984,16562,64
1985,14398,64
1986,12688,75
1987,11009,47
1988,10102,33
1989,9105,74
1990,8218,33
1991,7728,20
1992,6599,19
1993,5827,17
1994,5199,16
1995,4390,14
1996,3787,12
1997,3434,6
1998,3174,11
1999,2740,5
2000,2550,0
2001,2431,0
2002,2143,6
2003,2018,6
2004,2034,16
2005,1855,5
2006,1742,7
2007,1596,5
2008,1366,0
2009,1160,7
2010,1004,6
2011,934,0
2012,816,0
2013,662,0
2014,660,0
2015,560,0
2016,542,0
2017,456,0
2018,398,0
2019,356,0
