year,F,M
1880,0,17
1881,0,19
1882,0,20
1883,0,22
1884,0,13
1885,0,28
1886,0,16
1887,0,20
1888,0,29
1889,0,25
1890,0,17
1891,0,16
1892,0,24
1893,0,26
1894,0,25
1895,0,20
1896,0,30
1897,0,28
1898,0,30
1899,0,36
1900,0,37
1901,0,38
1902,0,37
1903,0,41
1904,0,38
1905,0,58
1906,0,50
1907,0,74
1908,0,56
1909,0,60
1910,0,82
1911,0,69
1912,0,124
1913,5,160
1914,0,210
1915,0,273
1916,0,234
1917,0,298
1918,0,348
1919,0,312
1920,10,421
1921,6,393
1922,6,441
1923,7,427
1924,0,453
1925,6,471
1926,9,496
1927,8,544
1928,0,584
1929,13,557
1930,11,578
1931,8,545
1932,14,520
1933,9,563
1934,10,560
1935,6,559
1936,7,534
1937,12,532
1938,15,584
1939,9,579
1940,10,657
1941,7,614
1942,0,660
1943,10,698
1944,10,689
1945,17,719
1946,11,868
1947,7,1032
1948,13,1027
1949,13,1135
1950,15,1189
1951,22,1233
1952,16,1258
1953,11,1393
1954,16,1613
1955,19,1701
1956,22,1795
1957,18,1793
1958,19,1901
1959,17,1943
1960,29,1996
1961,29,1999
1962,20,2119
1963,21,2109
1964,24,2194
1965,29,2129
1966,29,2161
1967,24,2295
1968,31,2497
1969,32,2896
1970,28,3386
1971,45,3427
1972,37,3436
1973,42,3573
1974,47,3868
1975,51,3793
1976,40,3787
1977,51,3794
1978,48,3731
1979,45,4164
1980,48,4087
1981,38,4184
1982,51,4263
1983,41,3914
1984,42,3963
1985,30,4085
1986,57,4090
1987,42,4145
1988,53,4124
1989,45,4637
1990,44,5208
1991,40,5330
1992,31,5335
1993,35,5350
1994,25,5327
1995,21,5544
1996,26,5464
1997,20,5460
1998,16,5479
1999,18,6663
2000,17,6317
2001,22,6842
2002,20,6587
2003,16,6218
2004,16,6255
2005,14,6562
2006,13,6543
2007,6,6413
2008,6,6050
2009,0,5376
2010,9,4586
2011,5,4178
2012,7,4008
2013,0,3681
2014,0,3422
2015,0,3418
2016,0,3202
2017,0,3070
2018,10,2848
2019,0,2832
