year,Girls,Boys
1880,17,5
1881,23,0
1882,18,0
1883,26,0
1884,30,6
1885,32,8
1886,42,8
1887,37,6
1888,63,12
1889,70,7
1890,81,12
1891,76,10
1892,95,16
1893,122,21
1894,118,11
1895,125,19
1896,134,27
1897,131,24
1898,139,15
1899,132,11
1900,198,31
1901,160,26
1902,198,33
1903,221,40
1904,230,40
1905,248,49
1906,238,52
1907,325,56
1908,290,50
1909,333,60
1910,357,72
1911,358,78
1912,469,139
1913,536,145
1914,672,215
1915,914,349
1916,1031,319
1917,1009,313
1918,1009,363
1919,1014,355
1920,1048,350
1921,992,345
1922,991,309
1923,883,314
1924,909,300
1925,812,298
1926,730,280
1927,662,335
1928,606,241
1929,584,198
1930,515,208
1931,482,223
1932,455,200
1933,417,215
1934,448,206
1935,426,167
1936,350,179
1937,391,159
1938,387,178
1939,312,141
1940,301,140
1941,275,137
1942,277,155
1943,244,133
1944,213,117
1945,182,106
1946,203,131
1947,212,141
1948,168,100
1949,164,110
1950,156,100
1951,133,95
1952,167,106
1953,135,106
1954,143,83
1955,147,97
1956,142,89
1957,105,77
1958,99,57
1959,94,64
1960,71,51
1961,76,60
1962,79,41
1963,55,47
1964,75,51
1965,60,47
1966,53,52
1967,39,33
1968,37,31
1969,33,39
1970,32,35
1971,33,34
1972,34,25
1973,40,34
1974,40,24
1975,28,44
1976,24,27
1977,32,37
1978,31,40
1979,36,31
1980,29,26
1981,25,25
1982,24,32
1983,29,24
1984,23,22
1985,39,20
1986,39,25
1987,38,26
1988,33,22
1989,30,13
1990,39,27
1991,38,19
1992,53,20
1993,35,15
1994,41,14
1995,39,13
1996,59,15
1997,56,20
1998,61,13
1999,50,14
2000,66,16
2001,74,5
2002,69,11
2003,58,7
2004,51,6
2005,51,12
2006,58,6
2007,63,12
2008,48,13
2009,72,5
2010,77,7
2011,87,7
2012,124,16
2013,81,7
2014,100,7
2015,119,16
2016,144,19
2017,153,17
2018,222,25
2019,269,12
