year,F,M
1880,7,0
1881,0,0
1882,0,0
1883,6,0
1884,10,0
1885,0,0
1886,7,0
1887,6,0
1888,6,0
1889,5,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,5,0
1895,10,0
1896,11,0
1897,14,0
1898,9,0
1899,0,0
1900,9,0
1901,9,0
1902,7,0
1903,8,0
1904,7,0
1905,8,0
1906,0,0
1907,8,0
1908,0,0
1909,11,0
1910,8,0
1911,6,0
1912,8,0
1913,11,0
1914,12,0
1915,16,0
1916,8,0
1917,15,0
1918,21,0
1919,17,0
1920,10,0
1921,15,0
1922,12,0
1923,14,0
1924,13,0
1925,9,0
1926,9,0
1927,11,0
1928,9,0
1929,8,0
1930,8,0
1931,11,0
1932,0,0
1933,5,0
1934,8,0
1935,10,0
1936,8,0
1937,11,0
1938,15,0
1939,6,0
1940,9,0
1941,9,0
1942,10,0
1943,12,0
1944,14,0
1945,7,0
1946,10,0
1947,9,0
1948,17,0
1949,21,0
1950,29,0
1951,20,0
1952,35,0
1953,28,0
1954,13,0
1955,32,0
1956,10,0
1957,19,0
1958,20,0
1959,12,0
1960,10,0
1961,21,0
1962,7,0
1963,15,0
1964,21,0
1965,11,0
1966,12,0
1967,12,0
1968,15,0
1969,16,0
1970,18,0
1971,13,0
1972,16,0
1973,27,0
1974,23,0
1975,25,0
1976,26,0
1977,21,0
1978,15,0
1979,17,0
1980,14,0
1981,10,0
1982,9,0
1983,6,0
1984,7,0
1985,13,0
1986,13,0
1987,9,0
1988,9,0
1989,10,0
1990,9,0
1991,9,0
1992,0,0
1993,6,0
1994,5,0
1995,0,0
1996,5,0
1997,0,0
1998,5,0
1999,5,0
2000,5,0
2001,0,0
2002,6,0
2003,0,0
2004,6,0
2005,0,0
2006,5,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
