year,Girls,Boys
1880,0,43
1881,0,53
1882,0,49
1883,0,50
1884,0,54
1885,0,55
1886,5,33
1887,0,47
1888,0,51
1889,6,51
1890,5,49
1891,0,34
1892,0,42
1893,0,39
1894,0,40
1895,0,53
1896,0,36
1897,0,39
1898,5,30
1899,0,42
1900,0,35
1901,0,38
1902,0,33
1903,0,36
1904,0,30
1905,0,26
1906,0,33
1907,0,32
1908,0,29
1909,0,29
1910,0,40
1911,5,41
1912,0,91
1913,0,91
1914,5,122
1915,7,151
1916,5,154
1917,8,149
1918,0,155
1919,0,125
1920,7,143
1921,12,132
1922,12,160
1923,5,116
1924,6,125
1925,0,105
1926,6,113
1927,6,112
1928,6,114
1929,6,93
1930,0,94
1931,7,87
1932,0,86
1933,0,77
1934,0,92
1935,0,71
1936,5,91
1937,0,85
1938,8,99
1939,0,94
1940,0,99
1941,7,122
1942,12,108
1943,0,135
1944,5,135
1945,5,141
1946,8,182
1947,14,187
1948,9,202
1949,13,218
1950,9,267
1951,15,272
1952,23,319
1953,18,337
1954,16,352
1955,10,350
1956,13,391
1957,11,329
1958,17,425
1959,23,581
1960,18,661
1961,19,604
1962,14,652
1963,43,673
1964,32,710
1965,36,730
1966,107,889
1967,104,1322
1968,113,1782
1969,148,2193
1970,196,2622
1971,210,2646
1972,199,2965
1973,222,2702
1974,257,2489
1975,197,2463
1976,171,2269
1977,159,2296
1978,173,2214
1979,218,2266
1980,358,2315
1981,416,2234
1982,439,2575
1983,364,2420
1984,457,2725
1985,538,2914
1986,547,3208
1987,583,3323
1988,612,3931
1989,762,4621
1990,863,6778
1991,936,9441
1992,987,11956
1993,876,11886
1994,770,11984
1995,737,13810
1996,720,15824
1997,623,15058
1998,528,14519
1999,478,14780
2000,452,16058
2001,400,15454
2002,310,14596
2003,299,13900
2004,304,13922
2005,219,14206
2006,240,14477
2007,217,14059
2008,197,13058
2009,188,12646
2010,157,11102
2011,167,10317
2012,141,9622
2013,135,9334
2014,134,8461
2015,125,8202
2016,104,7645
2017,91,7002
2018,83,6543
2019,71,5739
