year,Boys,Girls
1880,8,0
1881,12,0
1882,7,6
1883,11,0
1884,7,0
1885,17,0
1886,20,0
1887,8,5
1888,16,0
1889,20,0
1890,21,0
1891,23,0
1892,23,0
1893,29,0
1894,37,6
1895,33,0
1896,27,0
1897,26,0
1898,41,0
1899,37,0
1900,47,0
1901,33,0
1902,38,0
1903,42,0
1904,50,6
1905,34,6
1906,33,0
1907,67,0
1908,62,6
1909,67,6
1910,69,8
1911,73,12
1912,92,10
1913,110,13
1914,111,25
1915,165,40
1916,183,28
1917,168,29
1918,196,29
1919,153,31
1920,182,30
1921,153,36
1922,162,32
1923,175,25
1924,176,24
1925,150,33
1926,146,34
1927,138,29
1928,181,30
1929,146,37
1930,155,19
1931,162,15
1932,166,18
1933,151,28
1934,164,21
1935,168,16
1936,197,14
1937,285,19
1938,307,19
1939,336,9
1940,297,16
1941,349,10
1942,450,15
1943,546,20
1944,481,15
1945,373,15
1946,544,18
1947,514,27
1948,471,22
1949,501,20
1950,480,12
1951,437,11
1952,416,12
1953,482,10
1954,476,14
1955,505,11
1956,500,10
1957,501,16
1958,543,5
1959,544,14
1960,498,6
1961,540,7
1962,507,10
1963,487,7
1964,469,7
1965,450,14
1966,462,10
1967,503,0
1968,545,0
1969,784,7
1970,822,0
1971,631,5
1972,511,0
1973,568,6
1974,459,6
1975,459,7
1976,506,8
1977,538,6
1978,567,9
1979,611,9
1980,667,15
1981,634,8
1982,631,0
1983,624,0
1984,630,10
1985,724,9
1986,672,8
1987,706,7
1988,806,7
1989,876,15
1990,1170,5
1991,1055,11
1992,1087,5
1993,1013,0
1994,954,5
1995,998,5
1996,949,0
1997,1005,0
1998,1071,6
1999,1151,6
2000,1198,0
2001,1226,0
2002,1187,0
2003,1275,5
2004,1277,0
2005,1139,0
2006,1072,5
2007,1118,5
2008,1107,0
2009,1154,6
2010,1216,5
2011,1317,8
2012,1342,0
2013,1325,9
2014,1291,0
2015,1307,0
2016,1304,0
2017,1260,6
2018,1281,6
2019,1263,7
