year,Boys,Girls
1880,0,0
1881,5,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,7,0
1888,6,0
1889,9,0
1890,5,0
1891,10,0
1892,6,0
1893,6,0
1894,10,0
1895,9,0
1896,11,0
1897,0,0
1898,9,0
1899,0,0
1900,15,0
1901,11,0
1902,11,0
1903,12,0
1904,17,0
1905,9,0
1906,9,0
1907,14,0
1908,10,0
1909,13,0
1910,5,0
1911,7,0
1912,14,0
1913,18,0
1914,31,0
1915,39,0
1916,40,0
1917,31,0
1918,42,0
1919,32,0
1920,33,0
1921,47,0
1922,37,0
1923,28,0
1924,33,0
1925,44,0
1926,31,0
1927,33,0
1928,33,0
1929,28,0
1930,20,0
1931,18,0
1932,21,0
1933,23,0
1934,18,0
1935,26,0
1936,19,0
1937,21,0
1938,16,0
1939,17,0
1940,22,0
1941,17,0
1942,12,0
1943,12,0
1944,11,0
1945,11,0
1946,20,0
1947,28,0
1948,23,0
1949,21,0
1950,21,0
1951,19,0
1952,29,0
1953,23,0
1954,23,0
1955,27,0
1956,14,0
1957,25,0
1958,17,0
1959,30,0
1960,23,0
1961,14,0
1962,18,0
1963,21,0
1964,23,0
1965,15,0
1966,15,0
1967,18,0
1968,11,0
1969,17,0
1970,22,0
1971,16,0
1972,18,0
1973,21,0
1974,27,0
1975,24,0
1976,12,0
1977,19,0
1978,15,0
1979,17,0
1980,15,0
1981,9,0
1982,15,0
1983,21,0
1984,12,0
1985,8,0
1986,9,0
1987,10,0
1988,11,0
1989,14,0
1990,0,0
1991,13,0
1992,22,0
1993,8,0
1994,10,0
1995,8,0
1996,12,0
1997,10,0
1998,7,0
1999,5,0
2000,8,0
2001,13,0
2002,6,0
2003,10,0
2004,0,0
2005,10,0
2006,13,0
2007,0,0
2008,7,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,5,0
2015,0,0
2016,6,0
2017,0,0
2018,8,0
2019,8,0
