year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,7,0
1898,5,0
1899,0,0
1900,13,0
1901,0,0
1902,0,0
1903,5,0
1904,6,0
1905,5,0
1906,6,0
1907,0,0
1908,7,0
1909,13,0
1910,9,0
1911,7,0
1912,10,0
1913,18,0
1914,15,0
1915,29,0
1916,19,0
1917,30,0
1918,27,0
1919,26,0
1920,33,0
1921,36,0
1922,30,0
1923,44,0
1924,31,0
1925,31,0
1926,26,0
1927,43,0
1928,32,0
1929,41,0
1930,59,0
1931,40,0
1932,39,0
1933,42,0
1934,42,0
1935,33,0
1936,35,0
1937,36,0
1938,35,0
1939,35,0
1940,31,0
1941,31,0
1942,32,0
1943,30,0
1944,22,0
1945,24,0
1946,30,0
1947,28,0
1948,21,0
1949,26,0
1950,18,0
1951,16,0
1952,21,0
1953,14,0
1954,13,0
1955,16,0
1956,14,0
1957,12,0
1958,14,0
1959,10,0
1960,6,0
1961,5,0
1962,14,0
1963,8,0
1964,8,0
1965,6,0
1966,6,0
1967,5,0
1968,5,0
1969,7,0
1970,9,0
1971,7,0
1972,9,0
1973,0,0
1974,9,0
1975,0,0
1976,0,0
1977,10,0
1978,9,0
1979,17,0
1980,18,0
1981,10,0
1982,11,0
1983,21,0
1984,31,0
1985,19,0
1986,15,0
1987,18,0
1988,22,0
1989,26,0
1990,15,0
1991,24,0
1992,20,0
1993,13,0
1994,11,0
1995,15,0
1996,15,0
1997,10,0
1998,9,0
1999,13,0
2000,8,0
2001,0,0
2002,10,0
2003,15,0
2004,7,0
2005,9,0
2006,10,0
2007,13,0
2008,11,0
2009,6,0
2010,8,0
2011,5,0
2012,10,0
2013,10,0
2014,0,0
2015,7,0
2016,0,0
2017,6,0
2018,12,0
2019,0,0
