year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,6
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,5
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,6
1906,0,0
1907,0,7
1908,0,9
1909,0,10
1910,0,14
1911,0,12
1912,0,23
1913,0,24
1914,0,30
1915,11,33
1916,5,36
1917,8,48
1918,10,36
1919,10,54
1920,6,32
1921,10,43
1922,13,50
1923,7,50
1924,9,39
1925,9,48
1926,9,44
1927,9,52
1928,8,45
1929,0,40
1930,0,45
1931,10,57
1932,8,51
1933,7,60
1934,0,53
1935,8,47
1936,7,48
1937,6,52
1938,5,57
1939,0,52
1940,5,51
1941,0,45
1942,9,62
1943,5,51
1944,9,64
1945,7,72
1946,0,130
1947,8,158
1948,5,192
1949,7,179
1950,5,159
1951,0,191
1952,14,213
1953,5,209
1954,6,205
1955,7,218
1956,5,200
1957,8,227
1958,7,196
1959,6,192
1960,6,144
1961,8,168
1962,6,241
1963,7,165
1964,7,202
1965,0,163
1966,5,175
1967,0,173
1968,5,169
1969,0,173
1970,0,194
1971,6,175
1972,0,147
1973,5,150
1974,0,156
1975,0,137
1976,0,134
1977,0,155
1978,0,131
1979,0,135
1980,0,140
1981,0,121
1982,0,118
1983,0,127
1984,0,112
1985,0,135
1986,0,148
1987,0,143
1988,0,141
1989,0,141
1990,0,117
1991,0,113
1992,0,89
1993,0,113
1994,0,96
1995,0,78
1996,0,117
1997,0,77
1998,0,85
1999,0,64
2000,0,69
2001,0,60
2002,0,67
2003,0,85
2004,0,72
2005,0,71
2006,0,81
2007,0,86
2008,0,89
2009,0,88
2010,0,78
2011,0,56
2012,0,71
2013,0,56
2014,0,46
2015,0,47
2016,0,41
2017,0,51
2018,0,37
2019,0,45
