year,F,M
1880,0,6
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,8,0
1891,0,0
1892,6,0
1893,0,0
1894,0,0
1895,5,0
1896,6,0
1897,0,0
1898,0,0
1899,6,0
1900,6,0
1901,7,0
1902,10,5
1903,0,5
1904,9,0
1905,7,12
1906,11,5
1907,13,10
1908,9,5
1909,10,0
1910,17,9
1911,13,16
1912,17,20
1913,27,16
1914,31,25
1915,36,38
1916,23,28
1917,28,38
1918,47,41
1919,67,65
1920,56,71
1921,68,58
1922,48,62
1923,84,71
1924,53,68
1925,76,85
1926,52,84
1927,62,75
1928,72,77
1929,64,82
1930,61,64
1931,68,69
1932,43,67
1933,38,64
1934,47,53
1935,42,73
1936,62,58
1937,58,59
1938,53,77
1939,54,70
1940,53,70
1941,42,57
1942,46,77
1943,38,75
1944,40,61
1945,40,59
1946,54,76
1947,45,79
1948,52,76
1949,56,100
1950,47,87
1951,51,86
1952,33,86
1953,46,80
1954,42,72
1955,39,76
1956,54,87
1957,53,79
1958,52,96
1959,35,83
1960,47,83
1961,22,83
1962,31,76
1963,34,72
1964,36,85
1965,28,64
1966,33,76
1967,28,59
1968,28,75
1969,24,87
1970,31,68
1971,29,63
1972,30,74
1973,27,68
1974,26,86
1975,32,71
1976,27,81
1977,19,83
1978,22,115
1979,24,78
1980,31,90
1981,34,90
1982,31,102
1983,26,94
1984,32,104
1985,29,120
1986,19,152
1987,15,168
1988,22,173
1989,17,207
1990,21,200
1991,18,188
1992,27,169
1993,28,181
1994,22,208
1995,32,227
1996,23,219
1997,28,229
1998,38,261
1999,25,243
2000,19,282
2001,26,333
2002,35,302
2003,16,359
2004,27,406
2005,19,477
2006,20,523
2007,28,672
2008,28,844
2009,18,905
2010,22,991
2011,29,1098
2012,32,1232
2013,28,1248
2014,30,1221
2015,27,1064
2016,22,1014
2017,26,967
2018,25,1014
2019,23,1104
