year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,7,0
1895,0,0
1896,0,0
1897,5,0
1898,0,0
1899,0,0
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,8,0
1905,0,0
1906,0,0
1907,6,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,5,0
1913,11,0
1914,6,0
1915,11,0
1916,9,0
1917,16,0
1918,7,0
1919,16,0
1920,11,0
1921,23,0
1922,25,0
1923,16,0
1924,18,0
1925,11,0
1926,10,0
1927,21,0
1928,9,0
1929,14,0
1930,6,0
1931,12,0
1932,9,0
1933,10,0
1934,12,0
1935,5,0
1936,5,0
1937,5,0
1938,7,0
1939,0,0
1940,9,0
1941,16,0
1942,11,0
1943,0,0
1944,11,0
1945,10,0
1946,15,0
1947,9,0
1948,11,0
1949,15,0
1950,19,0
1951,23,0
1952,19,0
1953,14,0
1954,17,0
1955,15,0
1956,15,0
1957,9,0
1958,18,0
1959,13,0
1960,11,0
1961,16,0
1962,15,0
1963,8,0
1964,12,0
1965,15,0
1966,8,0
1967,7,0
1968,7,0
1969,0,0
1970,11,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,10,0
1977,5,0
1978,5,0
1979,0,0
1980,5,0
1981,7,0
1982,0,0
1983,5,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,5,0
1990,5,0
1991,6,0
1992,6,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,10,0
2000,9,0
2001,8,0
2002,0,0
2003,6,0
2004,7,0
2005,9,0
2006,0,0
2007,5,0
2008,8,0
2009,0,0
2010,8,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,7,0
2018,12,0
2019,7,0
