year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,6,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,7,0
1889,5,8
1890,5,6
1891,6,5
1892,5,0
1893,7,6
1894,8,0
1895,10,6
1896,0,0
1897,0,0
1898,12,0
1899,6,0
1900,10,5
1901,5,0
1902,0,0
1903,7,0
1904,5,0
1905,9,6
1906,0,6
1907,9,6
1908,5,9
1909,0,12
1910,7,7
1911,15,0
1912,8,10
1913,9,16
1914,15,16
1915,9,22
1916,17,15
1917,12,22
1918,29,21
1919,16,31
1920,10,33
1921,16,20
1922,10,25
1923,12,20
1924,18,25
1925,15,34
1926,18,30
1927,13,19
1928,14,27
1929,10,20
1930,18,29
1931,10,24
1932,13,24
1933,15,18
1934,10,23
1935,14,25
1936,13,21
1937,11,22
1938,18,23
1939,16,15
1940,5,22
1941,12,18
1942,20,26
1943,16,17
1944,16,21
1945,20,15
1946,14,21
1947,18,29
1948,12,18
1949,8,14
1950,0,12
1951,15,19
1952,13,17
1953,14,19
1954,15,16
1955,12,16
1956,10,16
1957,7,16
1958,10,14
1959,11,8
1960,5,7
1961,10,12
1962,12,11
1963,10,10
1964,8,10
1965,6,0
1966,5,8
1967,7,0
1968,8,6
1969,6,11
1970,13,13
1971,11,12
1972,21,8
1973,37,0
1974,56,6
1975,44,6
1976,44,11
1977,53,9
1978,59,8
1979,61,7
1980,72,7
1981,102,0
1982,114,6
1983,129,0
1984,161,0
1985,162,7
1986,144,0
1987,140,5
1988,177,6
1989,186,0
1990,206,6
1991,348,6
1992,374,0
1993,415,5
1994,431,0
1995,453,0
1996,486,5
1997,491,0
1998,549,5
1999,501,0
2000,540,6
2001,515,0
2002,471,0
2003,495,0
2004,586,7
2005,533,0
2006,490,0
2007,482,0
2008,455,0
2009,405,0
2010,352,0
2011,313,0
2012,293,0
2013,296,0
2014,275,0
2015,254,0
2016,250,0
2017,217,0
2018,188,0
2019,165,0
