year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,0,0
1892,6,0
1893,0,0
1894,0,0
1895,7,0
1896,9,0
1897,0,0
1898,12,0
1899,6,0
1900,6,0
1901,6,0
1902,8,0
1903,6,0
1904,13,0
1905,13,0
1906,11,0
1907,19,0
1908,29,0
1909,28,0
1910,32,0
1911,40,0
1912,61,0
1913,75,0
1914,89,0
1915,133,0
1916,169,0
1917,203,0
1918,248,0
1919,233,0
1920,294,0
1921,318,0
1922,332,0
1923,390,0
1924,449,0
1925,587,0
1926,581,0
1927,833,0
1928,854,0
1929,932,0
1930,987,0
1931,1009,0
1932,1122,0
1933,1174,6
1934,1344,9
1935,1395,10
1936,1482,9
1937,1580,11
1938,1673,5
1939,1705,6
1940,1686,6
1941,2060,10
1942,2319,5
1943,2354,8
1944,2434,10
1945,2387,11
1946,3037,12
1947,3476,0
1948,3487,0
1949,3541,6
1950,3448,0
1951,3441,7
1952,3546,11
1953,3504,8
1954,3242,5
1955,3301,13
1956,3275,10
1957,3149,14
1958,3068,5
1959,2742,7
1960,2896,13
1961,2828,10
1962,2563,11
1963,2731,10
1964,2805,14
1965,2591,10
1966,2186,10
1967,2078,8
1968,1947,0
1969,1997,8
1970,1983,7
1971,1733,7
1972,1462,6
1973,1207,7
1974,1070,5
1975,1073,0
1976,1080,7
1977,1068,5
1978,937,6
1979,934,0
1980,1070,0
1981,1003,0
1982,1059,5
1983,961,0
1984,936,6
1985,902,0
1986,785,11
1987,804,0
1988,707,7
1989,709,0
1990,660,5
1991,531,0
1992,473,0
1993,427,0
1994,406,0
1995,309,0
1996,290,0
1997,307,0
1998,251,0
1999,208,0
2000,191,0
2001,168,0
2002,170,0
2003,165,0
2004,202,0
2005,178,0
2006,190,0
2007,182,0
2008,153,0
2009,142,0
2010,136,0
2011,133,0
2012,134,0
2013,115,0
2014,159,0
2015,146,0
2016,145,0
2017,152,0
2018,111,0
2019,110,0
