year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,6,0
1903,5,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,6,0
1912,5,0
1913,5,0
1914,9,0
1915,9,0
1916,15,0
1917,12,0
1918,10,0
1919,11,0
1920,9,0
1921,10,0
1922,9,0
1923,14,0
1924,13,0
1925,9,0
1926,6,0
1927,7,0
1928,14,0
1929,7,0
1930,5,0
1931,19,0
1932,13,0
1933,12,0
1934,13,0
1935,13,0
1936,14,0
1937,8,0
1938,11,0
1939,13,0
1940,12,0
1941,12,0
1942,10,0
1943,7,0
1944,15,0
1945,12,0
1946,11,0
1947,11,0
1948,11,0
1949,6,0
1950,13,0
1951,10,0
1952,13,0
1953,13,0
1954,17,0
1955,10,0
1956,11,0
1957,10,0
1958,10,0
1959,8,0
1960,5,0
1961,10,0
1962,7,0
1963,5,0
1964,7,0
1965,8,0
1966,8,0
1967,6,0
1968,5,0
1969,6,0
1970,12,0
1971,0,0
1972,11,0
1973,9,0
1974,9,0
1975,6,0
1976,0,0
1977,7,0
1978,7,0
1979,6,0
1980,8,0
1981,0,0
1982,0,0
1983,8,0
1984,10,0
1985,8,0
1986,10,0
1987,0,0
1988,11,0
1989,0,0
1990,5,0
1991,6,0
1992,14,0
1993,6,0
1994,10,0
1995,7,0
1996,7,0
1997,0,0
1998,5,0
1999,6,0
2000,0,0
2001,11,0
2002,8,0
2003,0,0
2004,0,0
2005,8,0
2006,0,0
2007,0,0
2008,0,0
2009,7,0
2010,0,0
2011,0,0
2012,6,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
