year,F,M
1880,0,68
1881,0,72
1882,0,70
1883,0,53
1884,0,73
1885,0,70
1886,0,72
1887,0,61
1888,0,89
1889,0,67
1890,0,86
1891,0,62
1892,0,83
1893,0,80
1894,8,88
1895,0,89
1896,0,107
1897,0,102
1898,6,128
1899,5,103
1900,10,144
1901,5,114
1902,11,129
1903,8,138
1904,5,144
1905,6,182
1906,5,177
1907,12,208
1908,10,203
1909,10,244
1910,11,277
1911,10,321
1912,15,566
1913,17,676
1914,16,915
1915,23,1058
1916,22,1174
1917,19,1243
1918,39,1335
1919,31,1346
1920,31,1443
1921,36,1479
1922,24,1547
1923,33,1538
1924,38,1529
1925,21,1520
1926,27,1627
1927,29,1588
1928,38,1920
1929,34,1946
1930,37,1722
1931,16,1636
1932,32,1774
1933,32,1680
1934,25,1844
1935,26,1751
1936,27,1796
1937,25,1791
1938,17,2003
1939,16,2011
1940,31,2103
1941,18,2164
1942,28,2418
1943,31,2526
1944,35,2464
1945,29,2393
1946,20,2721
1947,27,3037
1948,22,3090
1949,32,3088
1950,21,3209
1951,30,3714
1952,20,4176
1953,26,4352
1954,34,4599
1955,37,4975
1956,33,5159
1957,52,5342
1958,43,5256
1959,31,5525
1960,42,5366
1961,39,5441
1962,33,5572
1963,30,5371
1964,27,5066
1965,39,4689
1966,19,4242
1967,25,3967
1968,28,3853
1969,29,3677
1970,29,3614
1971,24,3428
1972,31,3080
1973,18,2691
1974,15,2590
1975,15,2329
1976,21,2452
1977,31,2605
1978,27,2826
1979,26,3202
1980,26,3332
1981,28,3195
1982,28,2940
1983,25,2848
1984,20,2956
1985,27,2943
1986,26,2909
1987,31,2909
1988,25,2907
1989,20,2964
1990,17,2800
1991,10,2589
1992,0,2321
1993,7,2097
1994,5,1869
1995,6,1709
1996,0,1643
1997,0,1496
1998,0,1408
1999,0,1270
2000,5,1240
2001,0,1124
2002,0,1024
2003,0,906
2004,0,950
2005,0,959
2006,0,915
2007,0,952
2008,0,808
2009,0,767
2010,0,650
2011,0,623
2012,0,625
2013,0,584
2014,0,525
2015,0,541
2016,0,508
2017,0,431
2018,0,437
2019,0,385
