year,F,M
1880,0,8
1881,0,7
1882,0,11
1883,0,6
1884,0,0
1885,0,10
1886,0,9
1887,0,6
1888,0,5
1889,0,10
1890,0,10
1891,0,9
1892,6,7
1893,0,0
1894,5,5
1895,0,11
1896,0,8
1897,0,9
1898,0,10
1899,0,10
1900,9,16
1901,0,5
1902,5,9
1903,0,13
1904,0,0
1905,0,15
1906,0,6
1907,0,17
1908,0,9
1909,0,17
1910,6,25
1911,0,19
1912,0,31
1913,7,23
1914,7,28
1915,9,39
1916,8,37
1917,8,46
1918,5,39
1919,9,54
1920,8,44
1921,12,53
1922,0,40
1923,12,38
1924,11,43
1925,12,43
1926,12,38
1927,14,57
1928,10,51
1929,9,37
1930,0,35
1931,6,40
1932,13,41
1933,0,34
1934,7,46
1935,9,44
1936,10,33
1937,9,37
1938,6,37
1939,12,39
1940,5,38
1941,12,32
1942,7,37
1943,7,47
1944,6,37
1945,5,27
1946,8,43
1947,12,64
1948,5,48
1949,6,57
1950,9,47
1951,0,49
1952,12,52
1953,7,57
1954,7,62
1955,7,65
1956,7,58
1957,0,47
1958,12,49
1959,6,65
1960,12,60
1961,10,82
1962,10,66
1963,12,71
1964,6,83
1965,8,92
1966,9,71
1967,8,81
1968,17,92
1969,16,100
1970,17,161
1971,20,218
1972,14,339
1973,14,321
1974,18,417
1975,25,483
1976,25,586
1977,27,716
1978,23,628
1979,24,584
1980,15,529
1981,17,440
1982,17,421
1983,19,363
1984,15,352
1985,26,327
1986,28,350
1987,25,281
1988,26,274
1989,24,334
1990,39,383
1991,40,409
1992,29,399
1993,57,505
1994,69,459
1995,76,455
1996,78,437
1997,66,381
1998,66,341
1999,66,419
2000,73,451
2001,80,562
2002,90,580
2003,100,548
2004,86,538
2005,97,547
2006,98,530
2007,103,537
2008,105,529
2009,94,515
2010,121,484
2011,119,414
2012,128,386
2013,129,421
2014,152,423
2015,147,457
2016,165,476
2017,167,433
2018,183,432
2019,186,463
