year,Girls,Boys
1880,0,0
1881,0,5
1882,0,6
1883,0,6
1884,6,0
1885,0,6
1886,0,11
1887,0,5
1888,5,7
1889,0,5
1890,0,8
1891,0,7
1892,5,5
1893,0,0
1894,0,5
1895,9,0
1896,0,6
1897,5,6
1898,0,0
1899,5,5
1900,5,0
1901,0,7
1902,0,0
1903,0,7
1904,6,0
1905,0,0
1906,6,0
1907,6,7
1908,9,5
1909,0,0
1910,0,0
1911,10,0
1912,0,16
1913,8,11
1914,14,21
1915,6,23
1916,12,28
1917,12,21
1918,10,35
1919,6,22
1920,8,28
1921,9,34
1922,12,28
1923,11,31
1924,7,26
1925,9,33
1926,11,34
1927,10,39
1928,7,26
1929,9,28
1930,13,31
1931,11,39
1932,10,41
1933,7,32
1934,11,43
1935,0,65
1936,13,39
1937,8,45
1938,10,62
1939,12,63
1940,11,54
1941,16,53
1942,11,69
1943,9,77
1944,11,69
1945,16,76
1946,18,96
1947,12,84
1948,6,65
1949,12,68
1950,18,68
1951,20,80
1952,22,69
1953,11,62
1954,11,72
1955,15,87
1956,14,73
1957,18,62
1958,9,85
1959,10,84
1960,11,61
1961,14,64
1962,13,52
1963,5,59
1964,9,58
1965,7,58
1966,12,47
1967,7,58
1968,10,50
1969,7,68
1970,7,46
1971,15,39
1972,14,39
1973,7,37
1974,10,28
1975,16,33
1976,5,28
1977,10,27
1978,0,28
1979,9,25
1980,6,25
1981,0,18
1982,0,17
1983,0,22
1984,5,18
1985,5,26
1986,0,16
1987,0,20
1988,0,23
1989,0,7
1990,0,17
1991,0,15
1992,0,8
1993,0,11
1994,0,9
1995,0,9
1996,0,10
1997,0,0
1998,0,7
1999,0,5
2000,0,6
2001,0,0
2002,0,0
2003,0,0
2004,0,6
2005,0,0
2006,0,0
2007,0,5
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,7
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
