year,Boys,Girls
1880,0,0
1881,0,5
1882,0,5
1883,0,0
1884,0,5
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,8
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,0
1895,0,0
1896,0,0
1897,0,7
1898,0,8
1899,0,0
1900,0,5
1901,0,8
1902,0,0
1903,0,5
1904,0,8
1905,0,0
1906,0,7
1907,0,11
1908,0,11
1909,0,11
1910,0,18
1911,0,19
1912,0,45
1913,0,74
1914,0,75
1915,0,139
1916,0,150
1917,0,133
1918,0,156
1919,0,155
1920,0,174
1921,0,214
1922,0,187
1923,0,216
1924,0,218
1925,0,225
1926,0,202
1927,0,242
1928,0,252
1929,0,278
1930,0,280
1931,0,259
1932,0,281
1933,7,300
1934,6,300
1935,0,330
1936,0,304
1937,0,299
1938,0,338
1939,0,332
1940,0,309
1941,0,283
1942,0,326
1943,0,332
1944,0,303
1945,0,235
1946,0,298
1947,0,350
1948,0,294
1949,0,302
1950,0,325
1951,0,322
1952,0,300
1953,0,314
1954,0,320
1955,0,343
1956,0,370
1957,0,382
1958,7,417
1959,0,397
1960,0,392
1961,0,374
1962,0,398
1963,0,347
1964,6,354
1965,0,382
1966,0,333
1967,5,299
1968,0,297
1969,0,260
1970,0,207
1971,0,191
1972,0,142
1973,0,144
1974,0,144
1975,0,125
1976,0,84
1977,0,118
1978,0,106
1979,0,102
1980,0,118
1981,0,120
1982,0,88
1983,0,96
1984,0,122
1985,0,107
1986,0,106
1987,0,115
1988,0,129
1989,0,148
1990,0,128
1991,0,143
1992,0,126
1993,0,136
1994,0,137
1995,5,120
1996,0,105
1997,0,136
1998,0,131
1999,0,129
2000,0,146
2001,0,180
2002,0,179
2003,0,197
2004,5,217
2005,0,212
2006,0,266
2007,0,261
2008,5,278
2009,5,314
2010,7,312
2011,5,291
2012,0,248
2013,0,258
2014,8,236
2015,0,256
2016,6,263
2017,6,266
2018,6,237
2019,0,223
