year,Boys,Girls
1880,6,0
1881,0,0
1882,0,0
1883,0,0
1884,9,0
1885,0,0
1886,10,0
1887,0,0
1888,7,0
1889,6,0
1890,9,0
1891,7,0
1892,8,0
1893,5,0
1894,11,0
1895,9,0
1896,12,0
1897,0,0
1898,6,0
1899,8,0
1900,5,0
1901,9,0
1902,7,0
1903,9,0
1904,0,0
1905,11,0
1906,7,0
1907,9,0
1908,7,0
1909,0,0
1910,0,0
1911,8,0
1912,11,0
1913,0,0
1914,8,0
1915,13,0
1916,17,0
1917,6,0
1918,13,0
1919,12,0
1920,12,0
1921,5,0
1922,13,0
1923,9,0
1924,8,0
1925,9,0
1926,12,0
1927,14,0
1928,15,0
1929,12,0
1930,12,0
1931,14,0
1932,19,0
1933,20,0
1934,24,0
1935,27,0
1936,26,0
1937,45,0
1938,51,0
1939,57,0
1940,61,0
1941,76,0
1942,88,0
1943,82,0
1944,132,0
1945,142,0
1946,277,0
1947,598,0
1948,836,0
1949,941,0
1950,1162,0
1951,1711,0
1952,2453,6
1953,3208,6
1954,4667,16
1955,7251,23
1956,9864,20
1957,14387,38
1958,17858,40
1959,19536,48
1960,17057,31
1961,14880,26
1962,13100,28
1963,10438,24
1964,8383,20
1965,6089,13
1966,4844,14
1967,3743,6
1968,3019,8
1969,2652,11
1970,2323,8
1971,2064,13
1972,1585,8
1973,1232,8
1974,1055,8
1975,809,5
1976,700,0
1977,594,0
1978,604,0
1979,553,6
1980,491,0
1981,439,0
1982,413,0
1983,346,0
1984,363,0
1985,311,0
1986,270,0
1987,270,0
1988,262,0
1989,275,0
1990,280,0
1991,229,0
1992,184,0
1993,178,0
1994,175,0
1995,142,0
1996,131,0
1997,125,0
1998,95,0
1999,89,0
2000,75,0
2001,74,0
2002,75,0
2003,67,0
2004,69,0
2005,42,0
2006,62,0
2007,61,0
2008,44,0
2009,43,0
2010,45,0
2011,30,0
2012,34,0
2013,27,0
2014,39,0
2015,28,0
2016,26,0
2017,24,0
2018,21,0
2019,23,0
