year,Girls,Boys
1880,0,46
1881,0,27
1882,0,48
1883,0,52
1884,0,59
1885,0,47
1886,0,57
1887,0,60
1888,0,77
1889,0,75
1890,5,109
1891,0,100
1892,0,137
1893,0,166
1894,0,169
1895,0,203
1896,0,211
1897,0,195
1898,0,238
1899,0,258
1900,0,328
1901,0,250
1902,0,366
1903,0,359
1904,0,413
1905,0,426
1906,0,486
1907,0,616
1908,0,664
1909,0,725
1910,6,860
1911,0,1275
1912,7,2872
1913,14,3703
1914,19,4835
1915,20,7115
1916,22,7737
1917,29,8729
1918,38,9973
1919,42,9903
1920,46,11942
1921,57,13776
1922,56,14915
1923,53,16433
1924,85,17928
1925,105,19194
1926,133,20912
1927,144,23837
1928,170,25701
1929,170,27184
1930,175,29050
1931,160,29102
1932,125,29786
1933,133,28440
1934,110,30410
1935,112,29665
1936,88,28635
1937,81,27870
1938,79,26669
1939,83,24058
1940,84,23106
1941,63,22637
1942,76,23953
1943,69,24420
1944,60,23464
1945,47,22134
1946,72,26264
1947,63,28257
1948,48,26442
1949,68,27117
1950,51,27004
1951,65,27918
1952,72,28278
1953,69,28363
1954,66,29277
1955,69,27721
1956,85,28210
1957,93,27871
1958,94,25004
1959,89,23862
1960,87,22732
1961,75,21402
1962,71,20419
1963,83,18905
1964,68,18058
1965,61,16037
1966,82,14719
1967,84,14226
1968,73,13368
1969,77,12778
1970,64,12403
1971,67,10871
1972,77,9264
1973,75,8365
1974,47,7760
1975,57,7198
1976,58,6800
1977,35,6866
1978,38,6426
1979,63,6514
1980,46,6270
1981,40,5911
1982,46,5714
1983,47,5329
1984,36,5064
1985,37,4749
1986,34,4662
1987,42,4502
1988,36,4327
1989,18,4325
1990,11,4177
1991,9,3650
1992,0,3265
1993,12,2996
1994,5,2652
1995,8,2253
1996,7,2182
1997,9,1970
1998,0,1861
1999,0,1747
2000,0,1609
2001,0,1470
2002,0,1289
2003,0,1308
2004,8,1251
2005,0,1150
2006,0,1098
2007,0,998
2008,0,992
2009,0,838
2010,0,765
2011,0,788
2012,0,727
2013,0,709
2014,0,738
2015,0,694
2016,0,624
2017,0,602
2018,0,538
2019,0,506
