year,Boys,Girls
1880,0,10
1881,0,9
1882,0,12
1883,0,7
1884,0,6
1885,0,9
1886,0,7
1887,0,8
1888,0,7
1889,0,6
1890,0,7
1891,0,5
1892,0,10
1893,0,7
1894,0,6
1895,0,12
1896,0,10
1897,0,0
1898,0,11
1899,0,0
1900,0,13
1901,0,5
1902,0,0
1903,0,0
1904,0,8
1905,0,8
1906,0,7
1907,0,0
1908,0,8
1909,0,6
1910,0,9
1911,0,12
1912,0,22
1913,0,21
1914,0,30
1915,0,38
1916,0,38
1917,0,47
1918,0,48
1919,0,35
1920,0,48
1921,0,44
1922,0,54
1923,0,47
1924,0,58
1925,0,68
1926,0,82
1927,0,74
1928,0,69
1929,0,72
1930,0,88
1931,0,98
1932,0,101
1933,0,146
1934,0,143
1935,0,170
1936,0,166
1937,0,198
1938,7,243
1939,0,296
1940,0,272
1941,0,302
1942,6,392
1943,0,343
1944,0,312
1945,5,327
1946,6,448
1947,0,496
1948,6,428
1949,0,394
1950,6,481
1951,0,540
1952,7,618
1953,6,583
1954,9,573
1955,5,494
1956,6,490
1957,9,390
1958,5,407
1959,6,373
1960,11,364
1961,7,308
1962,6,326
1963,7,303
1964,0,275
1965,5,271
1966,9,271
1967,12,212
1968,10,224
1969,7,200
1970,10,202
1971,8,169
1972,5,159
1973,7,131
1974,0,134
1975,8,122
1976,13,137
1977,8,129
1978,6,107
1979,7,108
1980,15,123
1981,15,125
1982,12,86
1983,6,99
1984,7,79
1985,11,98
1986,9,111
1987,16,101
1988,5,88
1989,15,115
1990,14,111
1991,15,121
1992,22,113
1993,19,101
1994,16,94
1995,9,105
1996,22,102
1997,12,105
1998,14,110
1999,11,99
2000,19,110
2001,17,114
2002,25,117
2003,26,144
2004,26,146
2005,28,141
2006,28,158
2007,27,158
2008,34,132
2009,25,144
2010,18,125
2011,13,117
2012,7,124
2013,9,120
2014,6,102
2015,0,110
2016,5,88
2017,0,94
2018,5,90
2019,0,122
