year,F,M
1880,0,12
1881,0,9
1882,6,14
1883,7,6
1884,10,11
1885,6,9
1886,8,8
1887,0,7
1888,8,6
1889,0,8
1890,7,7
1891,11,15
1892,8,10
1893,8,10
1894,7,13
1895,9,12
1896,13,10
1897,10,7
1898,12,9
1899,15,15
1900,20,19
1901,6,11
1902,6,9
1903,14,9
1904,11,11
1905,7,15
1906,10,15
1907,11,15
1908,15,14
1909,13,16
1910,21,19
1911,13,26
1912,18,45
1913,22,53
1914,39,64
1915,37,89
1916,45,85
1917,55,98
1918,66,107
1919,51,83
1920,69,98
1921,89,107
1922,65,128
1923,80,110
1924,67,112
1925,79,116
1926,80,114
1927,84,141
1928,69,129
1929,87,122
1930,76,123
1931,95,130
1932,93,130
1933,108,134
1934,95,128
1935,128,120
1936,168,118
1937,150,133
1938,151,132
1939,169,144
1940,245,142
1941,282,144
1942,314,162
1943,417,186
1944,503,260
1945,645,340
1946,709,580
1947,716,945
1948,745,1021
1949,853,1079
1950,928,1199
1951,1076,1285
1952,1144,1379
1953,1197,1504
1954,1352,1740
1955,1568,1568
1956,2075,1634
1957,2406,1619
1958,2388,1533
1959,2970,1694
1960,3088,1670
1961,3544,1694
1962,3961,1797
1963,5049,1620
1964,6086,1354
1965,4725,1217
1966,5280,1017
1967,4933,1029
1968,5013,1021
1969,6026,1006
1970,6406,1038
1971,6933,1098
1972,5608,1031
1973,4932,1012
1974,5158,814
1975,4622,858
1976,4408,671
1977,4340,638
1978,4003,539
1979,4952,627
1980,4439,508
1981,4247,542
1982,4238,529
1983,3923,476
1984,3939,489
1985,3347,482
1986,3075,467
1987,3423,419
1988,3193,385
1989,2999,357
1990,2935,346
1991,2413,335
1992,2155,271
1993,1988,246
1994,1805,197
1995,1756,186
1996,1800,161
1997,1683,151
1998,1424,117
1999,1321,113
2000,1016,113
2001,945,99
2002,893,83
2003,800,78
2004,704,65
2005,791,74
2006,809,64
2007,728,73
2008,680,63
2009,574,57
2010,654,45
2011,469,40
2012,455,40
2013,373,29
2014,353,37
2015,326,37
2016,321,33
2017,278,30
2018,318,31
2019,278,32
