year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,7,0
1900,8,0
1901,7,0
1902,5,0
1903,12,0
1904,6,0
1905,12,0
1906,8,0
1907,18,0
1908,16,0
1909,26,0
1910,20,0
1911,36,0
1912,47,0
1913,55,0
1914,86,0
1915,107,0
1916,164,0
1917,199,0
1918,201,0
1919,224,0
1920,269,0
1921,372,0
1922,364,0
1923,400,0
1924,420,0
1925,485,5
1926,548,0
1927,561,0
1928,647,0
1929,670,6
1930,883,7
1931,917,0
1932,932,6
1933,908,0
1934,931,7
1935,860,0
1936,862,5
1937,931,13
1938,935,8
1939,826,9
1940,869,0
1941,888,9
1942,849,7
1943,929,0
1944,888,5
1945,826,0
1946,917,0
1947,989,0
1948,945,0
1949,863,0
1950,846,0
1951,789,0
1952,754,0
1953,736,0
1954,696,0
1955,635,0
1956,649,0
1957,555,6
1958,499,0
1959,434,0
1960,430,0
1961,376,0
1962,317,0
1963,288,0
1964,290,0
1965,258,0
1966,233,0
1967,179,0
1968,170,0
1969,153,0
1970,140,0
1971,122,0
1972,104,0
1973,85,0
1974,67,0
1975,74,0
1976,52,0
1977,54,0
1978,32,0
1979,45,0
1980,42,0
1981,44,0
1982,47,0
1983,38,0
1984,29,0
1985,28,0
1986,32,0
1987,24,0
1988,38,0
1989,33,0
1990,20,0
1991,34,0
1992,14,0
1993,28,0
1994,29,0
1995,16,0
1996,17,0
1997,18,0
1998,16,0
1999,16,0
2000,8,0
2001,8,0
2002,5,0
2003,9,0
2004,10,0
2005,7,0
2006,9,0
2007,9,0
2008,10,0
2009,6,0
2010,0,0
2011,9,0
2012,0,0
2013,0,0
2014,0,0
2015,6,0
2016,5,0
2017,0,0
2018,0,0
2019,0,0
