year,Boys,Girls
1880,129,0
1881,111,0
1882,143,0
1883,162,0
1884,145,0
1885,155,0
1886,169,0
1887,150,0
1888,200,0
1889,182,0
1890,197,0
1891,177,0
1892,203,0
1893,194,0
1894,172,0
1895,193,0
1896,190,0
1897,186,0
1898,179,0
1899,180,0
1900,231,0
1901,164,0
1902,132,0
1903,145,0
1904,184,0
1905,171,0
1906,125,0
1907,162,0
1908,168,0
1909,147,0
1910,149,0
1911,170,0
1912,171,0
1913,198,0
1914,248,0
1915,280,0
1916,267,0
1917,283,0
1918,294,0
1919,300,0
1920,282,0
1921,271,0
1922,247,0
1923,293,0
1924,289,0
1925,272,0
1926,282,0
1927,294,0
1928,298,5
1929,302,0
1930,294,0
1931,310,0
1932,296,0
1933,328,5
1934,290,0
1935,265,7
1936,252,5
1937,284,0
1938,265,6
1939,267,0
1940,256,5
1941,284,0
1942,327,0
1943,305,0
1944,286,0
1945,271,0
1946,336,0
1947,377,0
1948,356,5
1949,413,0
1950,402,0
1951,419,6
1952,452,0
1953,480,0
1954,458,0
1955,464,0
1956,479,0
1957,491,0
1958,456,0
1959,487,0
1960,479,0
1961,468,0
1962,414,0
1963,437,0
1964,433,0
1965,363,0
1966,340,0
1967,314,0
1968,311,0
1969,298,0
1970,327,5
1971,307,0
1972,296,0
1973,307,0
1974,240,0
1975,271,0
1976,325,0
1977,334,5
1978,289,0
1979,280,0
1980,285,0
1981,253,0
1982,223,0
1983,266,0
1984,202,0
1985,184,0
1986,193,8
1987,198,0
1988,187,0
1989,219,0
1990,246,0
1991,230,0
1992,198,0
1993,226,0
1994,172,0
1995,217,0
1996,187,0
1997,232,0
1998,246,0
1999,236,0
2000,221,0
2001,205,0
2002,198,0
2003,248,0
2004,247,0
2005,261,0
2006,237,0
2007,272,0
2008,229,0
2009,227,0
2010,244,0
2011,249,0
2012,219,0
2013,178,0
2014,216,0
2015,197,0
2016,182,0
2017,171,0
2018,159,0
2019,148,0
