year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,6,0
1886,0,0
1887,6,0
1888,7,0
1889,0,0
1890,7,0
1891,0,0
1892,0,0
1893,0,0
1894,13,0
1895,11,0
1896,7,0
1897,5,0
1898,14,0
1899,15,0
1900,24,0
1901,21,0
1902,21,0
1903,32,0
1904,29,0
1905,28,0
1906,33,0
1907,39,0
1908,47,0
1909,73,0
1910,67,0
1911,57,0
1912,110,0
1913,126,0
1914,143,0
1915,228,0
1916,278,0
1917,322,0
1918,412,0
1919,382,0
1920,437,0
1921,491,0
1922,513,0
1923,516,7
1924,609,0
1925,580,0
1926,648,8
1927,695,5
1928,641,0
1929,617,0
1930,685,0
1931,529,9
1932,576,10
1933,554,6
1934,575,0
1935,532,7
1936,439,6
1937,465,0
1938,422,7
1939,401,8
1940,400,0
1941,365,0
1942,390,0
1943,351,6
1944,380,0
1945,300,0
1946,307,0
1947,309,0
1948,272,0
1949,271,0
1950,231,0
1951,216,0
1952,187,0
1953,188,0
1954,194,0
1955,188,0
1956,176,0
1957,155,0
1958,164,0
1959,130,0
1960,121,0
1961,132,0
1962,86,0
1963,94,0
1964,68,0
1965,84,0
1966,58,0
1967,57,0
1968,47,0
1969,48,0
1970,45,0
1971,48,0
1972,47,0
1973,38,0
1974,30,0
1975,35,0
1976,24,0
1977,27,0
1978,25,0
1979,24,0
1980,33,0
1981,20,0
1982,28,0
1983,18,0
1984,16,0
1985,24,0
1986,20,0
1987,9,0
1988,26,0
1989,18,0
1990,14,0
1991,13,0
1992,14,0
1993,10,0
1994,16,0
1995,13,0
1996,12,0
1997,11,0
1998,16,0
1999,10,0
2000,11,0
2001,10,0
2002,6,0
2003,8,0
2004,7,0
2005,6,0
2006,11,0
2007,6,0
2008,6,0
2009,7,0
2010,8,0
2011,7,0
2012,6,0
2013,5,0
2014,10,0
2015,6,0
2016,5,0
2017,7,0
2018,9,0
2019,9,0
