year,F,M
1880,0,128
1881,0,99
1882,0,135
1883,0,112
1884,0,113
1885,0,112
1886,0,98
1887,0,93
1888,0,106
1889,0,111
1890,0,102
1891,0,89
1892,0,82
1893,0,83
1894,0,84
1895,0,108
1896,0,90
1897,0,96
1898,0,99
1899,0,86
1900,0,132
1901,0,79
1902,0,85
1903,0,75
1904,0,90
1905,0,106
1906,0,89
1907,0,111
1908,0,101
1909,0,120
1910,0,135
1911,0,166
1912,0,268
1913,0,324
1914,8,382
1915,0,514
1916,0,532
1917,9,582
1918,10,637
1919,10,626
1920,8,624
1921,12,728
1922,6,677
1923,9,773
1924,5,807
1925,8,826
1926,12,838
1927,15,920
1928,11,956
1929,10,998
1930,17,1173
1931,8,1202
1932,13,1421
1933,13,1685
1934,15,2053
1935,18,2596
1936,10,2628
1937,9,3159
1938,12,4236
1939,26,6213
1940,39,7845
1941,37,9559
1942,32,13280
1943,68,14113
1944,44,13678
1945,37,14990
1946,48,21443
1947,72,23686
1948,44,21760
1949,39,21745
1950,39,22860
1951,47,24264
1952,53,24557
1953,51,23659
1954,46,20762
1955,52,20416
1956,55,18360
1957,61,16895
1958,55,16418
1959,58,16028
1960,54,14307
1961,46,12488
1962,52,10623
1963,41,9829
1964,42,9330
1965,37,8213
1966,33,7788
1967,40,7634
1968,31,7403
1969,45,7362
1970,33,7319
1971,30,6591
1972,39,5608
1973,46,5179
1974,32,4880
1975,28,4729
1976,32,4173
1977,45,4152
1978,32,3863
1979,43,4082
1980,28,3806
1981,23,3633
1982,28,3392
1983,31,3052
1984,25,2953
1985,26,2844
1986,30,2706
1987,22,2755
1988,15,2650
1989,21,2677
1990,17,2494
1991,27,2313
1992,14,2167
1993,11,1963
1994,22,1787
1995,13,1688
1996,19,1542
1997,20,1487
1998,13,1318
1999,13,1338
2000,10,1340
2001,17,1178
2002,23,1081
2003,21,1107
2004,25,1008
2005,15,1036
2006,13,1025
2007,21,965
2008,17,833
2009,14,841
2010,8,724
2011,15,683
2012,0,659
2013,0,625
2014,6,574
2015,0,590
2016,7,586
2017,5,514
2018,0,495
2019,0,506
