year,Girls,Boys
1880,0,6
1881,0,10
1882,0,11
1883,0,6
1884,0,11
1885,0,5
1886,0,0
1887,0,9
1888,0,10
1889,0,7
1890,0,7
1891,0,8
1892,0,6
1893,0,12
1894,0,8
1895,0,8
1896,0,5
1897,0,6
1898,0,5
1899,0,0
1900,0,0
1901,0,9
1902,0,9
1903,0,6
1904,0,0
1905,5,12
1906,0,11
1907,6,16
1908,0,9
1909,0,15
1910,0,12
1911,0,16
1912,0,29
1913,0,43
1914,0,43
1915,0,70
1916,5,69
1917,7,66
1918,6,76
1919,0,87
1920,9,88
1921,10,80
1922,11,103
1923,16,84
1924,14,51
1925,7,91
1926,0,96
1927,0,79
1928,0,92
1929,0,92
1930,0,89
1931,0,67
1932,0,90
1933,0,73
1934,0,76
1935,0,74
1936,0,67
1937,0,86
1938,0,101
1939,0,97
1940,0,109
1941,0,161
1942,0,140
1943,0,160
1944,0,143
1945,6,140
1946,0,154
1947,0,153
1948,0,152
1949,0,144
1950,0,194
1951,0,238
1952,0,269
1953,5,291
1954,0,327
1955,0,411
1956,0,401
1957,7,487
1958,5,464
1959,6,403
1960,0,434
1961,5,421
1962,0,453
1963,6,424
1964,0,429
1965,0,508
1966,8,429
1967,0,436
1968,8,761
1969,10,605
1970,6,697
1971,5,549
1972,5,484
1973,0,391
1974,0,366
1975,0,298
1976,5,275
1977,5,278
1978,0,279
1979,0,252
1980,6,264
1981,0,256
1982,5,221
1983,0,220
1984,0,336
1985,6,409
1986,7,587
1987,0,665
1988,5,643
1989,0,688
1990,0,612
1991,0,553
1992,0,451
1993,0,447
1994,0,356
1995,0,336
1996,0,307
1997,0,292
1998,0,296
1999,0,211
2000,0,223
2001,0,229
2002,0,205
2003,0,201
2004,0,226
2005,0,210
2006,0,209
2007,0,257
2008,0,329
2009,0,484
2010,0,591
2011,0,753
2012,0,841
2013,0,784
2014,0,787
2015,0,755
2016,0,701
2017,0,685
2018,0,611
2019,0,633
