year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,6,0
1903,0,0
1904,0,0
1905,6,0
1906,6,0
1907,6,0
1908,6,0
1909,0,0
1910,10,0
1911,10,0
1912,16,0
1913,16,0
1914,17,0
1915,31,0
1916,32,0
1917,37,0
1918,37,0
1919,38,0
1920,44,0
1921,73,0
1922,62,0
1923,69,0
1924,82,0
1925,90,0
1926,84,0
1927,129,0
1928,87,0
1929,92,0
1930,97,0
1931,95,0
1932,91,0
1933,109,0
1934,93,0
1935,99,0
1936,90,0
1937,77,0
1938,75,0
1939,53,0
1940,65,0
1941,58,0
1942,61,0
1943,69,0
1944,59,0
1945,51,0
1946,76,0
1947,75,0
1948,89,0
1949,68,0
1950,86,0
1951,74,0
1952,82,0
1953,65,0
1954,76,0
1955,94,0
1956,104,0
1957,93,0
1958,94,0
1959,97,0
1960,92,0
1961,83,0
1962,75,0
1963,102,0
1964,77,0
1965,70,0
1966,50,0
1967,45,0
1968,42,0
1969,43,0
1970,39,0
1971,43,0
1972,34,0
1973,21,0
1974,18,0
1975,15,0
1976,13,0
1977,20,0
1978,12,0
1979,16,0
1980,13,0
1981,22,0
1982,18,0
1983,18,0
1984,14,0
1985,11,0
1986,37,0
1987,59,0
1988,55,0
1989,55,0
1990,25,0
1991,24,0
1992,25,0
1993,14,0
1994,19,0
1995,21,0
1996,16,0
1997,14,0
1998,12,0
1999,8,0
2000,12,0
2001,16,0
2002,15,0
2003,9,0
2004,7,0
2005,8,0
2006,13,0
2007,7,0
2008,9,0
2009,7,0
2010,8,0
2011,5,0
2012,7,0
2013,7,0
2014,7,0
2015,0,0
2016,0,0
2017,0,0
2018,5,0
2019,0,0
