year,F,M
1880,0,20
1881,0,25
1882,0,27
1883,0,19
1884,0,19
1885,0,20
1886,0,25
1887,0,16
1888,0,30
1889,0,33
1890,0,32
1891,0,33
1892,9,30
1893,0,26
1894,6,25
1895,0,33
1896,7,29
1897,0,36
1898,0,28
1899,6,25
1900,9,40
1901,0,29
1902,0,31
1903,9,39
1904,9,38
1905,12,40
1906,8,41
1907,7,49
1908,14,48
1909,11,58
1910,20,59
1911,19,51
1912,24,135
1913,16,126
1914,28,183
1915,30,266
1916,38,255
1917,26,265
1918,35,330
1919,27,301
1920,31,350
1921,35,372
1922,34,380
1923,45,352
1924,45,328
1925,42,370
1926,34,427
1927,43,415
1928,37,375
1929,30,399
1930,37,382
1931,32,412
1932,33,417
1933,35,383
1934,21,402
1935,31,411
1936,25,361
1937,26,407
1938,38,552
1939,34,509
1940,22,485
1941,19,485
1942,45,480
1943,35,492
1944,34,415
1945,32,381
1946,36,382
1947,30,433
1948,33,435
1949,25,369
1950,22,414
1951,43,435
1952,47,422
1953,52,455
1954,48,405
1955,38,417
1956,29,412
1957,31,366
1958,32,369
1959,32,368
1960,43,351
1961,22,341
1962,31,353
1963,27,360
1964,29,333
1965,19,320
1966,30,301
1967,20,273
1968,37,302
1969,36,300
1970,72,358
1971,47,350
1972,41,304
1973,44,279
1974,36,292
1975,35,342
1976,54,327
1977,53,337
1978,84,463
1979,110,610
1980,117,679
1981,119,587
1982,86,535
1983,80,460
1984,110,552
1985,85,562
1986,91,537
1987,99,562
1988,123,591
1989,110,590
1990,106,591
1991,103,693
1992,351,895
1993,450,1156
1994,467,1304
1995,447,1374
1996,438,1289
1997,343,1182
1998,286,1007
1999,236,950
2000,243,944
2001,209,878
2002,209,804
2003,187,684
2004,188,788
2005,178,814
2006,207,863
2007,199,949
2008,197,991
2009,213,933
2010,221,1002
2011,236,960
2012,289,982
2013,458,1165
2014,523,1364
2015,551,1416
2016,480,1223
2017,521,1394
2018,470,1224
2019,507,1222
