year,F,M
1880,7,0
1881,7,0
1882,6,0
1883,9,0
1884,5,0
1885,11,0
1886,12,0
1887,6,0
1888,11,0
1889,8,0
1890,11,0
1891,12,0
1892,12,0
1893,9,0
1894,8,0
1895,13,0
1896,11,0
1897,15,0
1898,19,0
1899,11,0
1900,11,0
1901,18,0
1902,16,0
1903,13,0
1904,15,0
1905,12,0
1906,19,0
1907,20,0
1908,18,0
1909,16,0
1910,17,0
1911,23,0
1912,25,0
1913,22,0
1914,21,0
1915,33,0
1916,37,0
1917,35,0
1918,51,0
1919,41,0
1920,45,0
1921,53,0
1922,69,0
1923,48,0
1924,49,0
1925,36,0
1926,53,0
1927,52,0
1928,44,0
1929,39,0
1930,46,0
1931,50,0
1932,41,0
1933,38,0
1934,32,0
1935,35,0
1936,40,0
1937,31,0
1938,42,0
1939,46,0
1940,58,0
1941,47,0
1942,51,0
1943,71,0
1944,74,0
1945,53,0
1946,59,0
1947,79,0
1948,69,0
1949,83,0
1950,80,0
1951,74,0
1952,66,0
1953,72,0
1954,77,0
1955,70,0
1956,63,0
1957,37,0
1958,55,0
1959,38,0
1960,44,0
1961,45,0
1962,30,0
1963,32,0
1964,31,0
1965,8,0
1966,17,0
1967,14,0
1968,13,0
1969,13,0
1970,22,0
1971,15,0
1972,0,0
1973,15,0
1974,11,0
1975,5,0
1976,16,0
1977,19,0
1978,11,0
1979,11,0
1980,10,0
1981,8,0
1982,8,0
1983,12,0
1984,6,0
1985,0,0
1986,6,0
1987,8,0
1988,0,0
1989,6,0
1990,13,0
1991,22,0
1992,42,0
1993,39,0
1994,25,0
1995,21,0
1996,15,0
1997,12,0
1998,16,0
1999,12,0
2000,10,0
2001,8,0
2002,5,0
2003,0,0
2004,0,0
2005,7,0
2006,12,0
2007,0,0
2008,0,0
2009,6,0
2010,0,0
2011,9,0
2012,7,0
2013,5,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,9,0
