year,Boys,Girls
1880,9,0
1881,6,0
1882,11,0
1883,13,0
1884,16,0
1885,22,0
1886,22,0
1887,13,0
1888,22,0
1889,20,0
1890,20,0
1891,15,0
1892,21,0
1893,17,0
1894,18,0
1895,25,0
1896,22,0
1897,12,0
1898,16,0
1899,20,0
1900,14,0
1901,22,0
1902,9,0
1903,13,0
1904,15,0
1905,14,0
1906,9,0
1907,11,0
1908,14,0
1909,13,0
1910,8,0
1911,10,0
1912,12,0
1913,14,0
1914,17,0
1915,23,0
1916,21,0
1917,19,0
1918,19,0
1919,8,0
1920,19,0
1921,16,6
1922,23,0
1923,15,0
1924,22,0
1925,14,0
1926,14,0
1927,12,0
1928,7,0
1929,7,0
1930,11,6
1931,0,7
1932,12,6
1933,0,6
1934,9,0
1935,7,0
1936,7,0
1937,6,7
1938,0,0
1939,10,5
1940,0,0
1941,0,5
1942,5,6
1943,10,0
1944,9,6
1945,5,5
1946,0,0
1947,5,0
1948,8,0
1949,0,0
1950,0,0
1951,8,0
1952,9,6
1953,9,10
1954,0,5
1955,0,0
1956,7,0
1957,6,11
1958,0,0
1959,0,0
1960,0,6
1961,7,7
1962,0,0
1963,6,9
1964,5,0
1965,0,0
1966,0,0
1967,5,6
1968,0,0
1969,5,0
1970,0,0
1971,5,0
1972,0,0
1973,0,0
1974,0,0
1975,6,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,6
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
