year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,5,0
1886,0,0
1887,0,0
1888,5,0
1889,6,0
1890,0,0
1891,5,0
1892,0,0
1893,8,6
1894,5,0
1895,6,7
1896,0,0
1897,8,0
1898,7,6
1899,0,0
1900,6,0
1901,12,0
1902,9,0
1903,7,7
1904,5,5
1905,11,0
1906,11,0
1907,6,0
1908,8,0
1909,13,0
1910,10,7
1911,12,8
1912,21,8
1913,15,11
1914,23,12
1915,20,23
1916,18,17
1917,24,21
1918,22,21
1919,25,31
1920,33,43
1921,28,29
1922,29,30
1923,21,29
1924,31,33
1925,21,48
1926,28,45
1927,24,44
1928,28,42
1929,22,46
1930,27,58
1931,25,56
1932,18,60
1933,28,73
1934,17,64
1935,17,64
1936,15,83
1937,24,92
1938,26,102
1939,18,117
1940,20,120
1941,16,106
1942,28,129
1943,35,190
1944,31,202
1945,40,213
1946,39,262
1947,43,284
1948,40,278
1949,30,272
1950,29,248
1951,21,267
1952,31,284
1953,21,287
1954,26,218
1955,19,257
1956,16,242
1957,12,223
1958,15,227
1959,17,175
1960,7,179
1961,23,177
1962,15,136
1963,10,147
1964,8,119
1965,13,118
1966,11,107
1967,21,99
1968,11,91
1969,11,107
1970,13,95
1971,12,79
1972,13,84
1973,16,81
1974,17,64
1975,6,57
1976,8,81
1977,13,57
1978,12,53
1979,10,61
1980,5,52
1981,8,45
1982,9,52
1983,10,49
1984,9,48
1985,10,36
1986,11,42
1987,12,41
1988,12,42
1989,10,42
1990,9,36
1991,11,28
1992,10,35
1993,14,39
1994,21,38
1995,15,40
1996,16,32
1997,9,28
1998,13,30
1999,18,34
2000,9,17
2001,18,19
2002,11,28
2003,19,22
2004,14,23
2005,13,16
2006,12,23
2007,21,10
2008,18,20
2009,20,20
2010,20,14
2011,25,21
2012,18,27
2013,23,17
2014,24,14
2015,27,15
2016,22,18
2017,14,18
2018,23,12
2019,16,16
