year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,7,0
1897,8,0
1898,10,0
1899,0,0
1900,11,0
1901,13,0
1902,9,0
1903,7,0
1904,5,0
1905,8,0
1906,9,0
1907,11,0
1908,11,0
1909,5,0
1910,5,0
1911,10,0
1912,15,0
1913,19,0
1914,13,0
1915,26,0
1916,25,0
1917,23,0
1918,20,0
1919,15,0
1920,17,0
1921,14,0
1922,9,0
1923,17,0
1924,9,0
1925,9,0
1926,10,0
1927,11,0
1928,9,0
1929,0,0
1930,7,0
1931,12,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,6,0
1937,5,0
1938,5,0
1939,6,0
1940,0,0
1941,0,0
1942,0,0
1943,6,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,6,0
1949,0,0
1950,0,0
1951,5,0
1952,5,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,7,0
1962,10,0
1963,7,0
1964,7,0
1965,10,0
1966,0,0
1967,8,0
1968,16,0
1969,5,0
1970,8,0
1971,7,0
1972,0,0
1973,7,0
1974,10,0
1975,6,0
1976,7,0
1977,0,0
1978,8,0
1979,6,0
1980,7,0
1981,6,0
1982,8,0
1983,0,0
1984,6,0
1985,6,0
1986,7,0
1987,7,0
1988,8,0
1989,6,0
1990,6,0
1991,5,0
1992,9,0
1993,10,0
1994,9,0
1995,18,0
1996,10,0
1997,10,0
1998,7,0
1999,15,0
2000,18,0
2001,20,0
2002,17,0
2003,24,0
2004,17,0
2005,28,0
2006,27,0
2007,27,0
2008,39,0
2009,43,0
2010,38,0
2011,55,0
2012,63,0
2013,81,0
2014,56,0
2015,47,0
2016,37,0
2017,47,0
2018,48,0
2019,44,0
