year,Boys,Girls
1880,0,869
1881,0,750
1882,0,838
1883,6,734
1884,0,761
1885,5,712
1886,0,674
1887,9,673
1888,0,801
1889,0,757
1890,0,731
1891,0,673
1892,5,813
1893,6,724
1894,0,729
1895,5,707
1896,7,765
1897,0,730
1898,5,815
1899,0,646
1900,9,884
1901,0,672
1902,0,761
1903,0,716
1904,0,817
1905,7,838
1906,8,878
1907,11,945
1908,0,1016
1909,7,1094
1910,9,1258
1911,9,1556
1912,16,2858
1913,13,3282
1914,21,4251
1915,31,5394
1916,25,5813
1917,34,6100
1918,37,6627
1919,32,6717
1920,33,7445
1921,42,7766
1922,31,7866
1923,43,8231
1924,51,8760
1925,40,8916
1926,56,9040
1927,60,9425
1928,68,9994
1929,73,11301
1930,86,12277
1931,56,11781
1932,56,12139
1933,64,12024
1934,75,13999
1935,60,15661
1936,52,17480
1937,70,20974
1938,63,22993
1939,93,25363
1940,84,27687
1941,94,30553
1942,114,35895
1943,110,37238
1944,100,37380
1945,87,37105
1946,105,46440
1947,111,57810
1948,121,56623
1949,116,59603
1950,134,60729
1951,102,64789
1952,133,71753
1953,150,76120
1954,153,79578
1955,149,86285
1956,158,81610
1957,166,82368
1958,204,82584
1959,238,83927
1960,223,85930
1961,234,84760
1962,291,81328
1963,236,78464
1964,249,75061
1965,219,67841
1966,231,66421
1967,283,66819
1968,265,63706
1969,296,63697
1970,289,61754
1971,260,53120
1972,237,46362
1973,225,41102
1974,234,41813
1975,237,39179
1976,229,39288
1977,253,40540
1978,245,40706
1979,285,42076
1980,291,41923
1981,224,40669
1982,250,40462
1983,321,39204
1984,235,38491
1985,290,38521
1986,274,37157
1987,252,36791
1988,250,35317
1989,148,35220
1990,120,33746
1991,94,30414
1992,117,28414
1993,89,27027
1994,76,24868
1995,69,23035
1996,62,23019
1997,37,21888
1998,42,20886
1999,43,20344
2000,44,19775
2001,41,19351
2002,38,18683
2003,31,18620
2004,66,18392
2005,25,18123
2006,30,17641
2007,24,17551
2008,22,16331
2009,16,15446
2010,25,14203
2011,19,13233
2012,18,12547
2013,15,12368
2014,13,12227
2015,19,11811
2016,15,11124
2017,9,10206
2018,13,9767
2019,10,8896
