year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,6
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,5
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,6,0
1909,6,0
1910,7,0
1911,0,0
1912,6,0
1913,9,0
1914,0,0
1915,7,7
1916,10,9
1917,8,10
1918,12,12
1919,6,5
1920,11,10
1921,11,10
1922,5,11
1923,10,5
1924,11,5
1925,9,7
1926,8,9
1927,7,10
1928,5,0
1929,5,6
1930,0,9
1931,0,5
1932,9,0
1933,0,6
1934,0,0
1935,0,0
1936,0,7
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,7
1943,0,0
1944,0,5
1945,5,6
1946,0,5
1947,0,7
1948,0,8
1949,5,0
1950,0,8
1951,0,5
1952,0,6
1953,0,0
1954,0,5
1955,0,6
1956,7,7
1957,0,6
1958,0,6
1959,7,6
1960,0,0
1961,5,7
1962,0,0
1963,5,0
1964,0,0
1965,0,6
1966,7,0
1967,0,0
1968,9,8
1969,9,5
1970,0,8
1971,8,6
1972,7,15
1973,8,15
1974,19,12
1975,18,23
1976,21,16
1977,36,17
1978,55,19
1979,47,34
1980,59,29
1981,56,24
1982,90,31
1983,86,25
1984,99,36
1985,139,48
1986,164,47
1987,260,47
1988,336,56
1989,455,70
1990,591,70
1991,826,92
1992,1301,96
1993,1523,89
1994,1785,101
1995,1682,87
1996,1697,84
1997,1676,78
1998,1918,80
1999,2160,50
2000,2081,44
2001,1945,56
2002,1579,34
2003,1400,44
2004,1223,30
2005,1057,27
2006,1052,28
2007,912,29
2008,705,28
2009,615,20
2010,463,32
2011,362,28
2012,345,17
2013,389,21
2014,307,22
2015,264,35
2016,228,34
2017,226,30
2018,215,25
2019,188,33
