year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,8
1901,0,7
1902,0,7
1903,0,9
1904,0,9
1905,0,12
1906,0,9
1907,0,9
1908,0,5
1909,0,8
1910,0,0
1911,0,12
1912,0,26
1913,0,28
1914,0,35
1915,0,45
1916,0,49
1917,0,40
1918,0,46
1919,0,54
1920,0,61
1921,0,69
1922,0,52
1923,0,75
1924,0,65
1925,0,75
1926,0,66
1927,0,78
1928,0,93
1929,0,85
1930,0,93
1931,0,98
1932,0,107
1933,0,80
1934,0,109
1935,0,66
1936,0,79
1937,0,64
1938,0,91
1939,0,79
1940,0,84
1941,0,65
1942,0,65
1943,0,73
1944,0,63
1945,0,58
1946,0,83
1947,0,78
1948,0,78
1949,0,70
1950,0,90
1951,0,86
1952,0,73
1953,0,80
1954,0,76
1955,0,107
1956,0,88
1957,0,116
1958,0,73
1959,0,88
1960,0,75
1961,0,119
1962,0,103
1963,0,102
1964,0,119
1965,0,132
1966,0,175
1967,0,227
1968,0,283
1969,8,478
1970,5,501
1971,0,479
1972,6,404
1973,0,378
1974,0,368
1975,0,339
1976,0,348
1977,0,324
1978,7,293
1979,0,317
1980,0,344
1981,6,289
1982,0,279
1983,0,279
1984,8,332
1985,6,460
1986,9,494
1987,9,630
1988,8,672
1989,0,771
1990,6,850
1991,5,1058
1992,7,1176
1993,6,1144
1994,0,1109
1995,9,1076
1996,0,1201
1997,9,1449
1998,11,1541
1999,10,1632
2000,12,1717
2001,7,1658
2002,7,1964
2003,8,2211
2004,13,2055
2005,0,2184
2006,0,1967
2007,6,2044
2008,7,1784
2009,0,1741
2010,5,1642
2011,0,1363
2012,0,1272
2013,0,1237
2014,5,1269
2015,0,1300
2016,5,1157
2017,5,1058
2018,5,1027
2019,0,941
