year,F,M
1880,0,6
1881,0,8
1882,0,11
1883,0,11
1884,0,8
1885,0,0
1886,0,12
1887,0,0
1888,0,10
1889,0,5
1890,0,5
1891,0,0
1892,0,6
1893,0,5
1894,0,6
1895,0,5
1896,0,5
1897,0,6
1898,0,0
1899,0,0
1900,0,8
1901,0,0
1902,0,0
1903,0,0
1904,0,8
1905,0,6
1906,0,6
1907,0,8
1908,0,0
1909,0,5
1910,0,14
1911,0,7
1912,0,13
1913,0,21
1914,0,19
1915,0,26
1916,0,26
1917,0,26
1918,7,20
1919,0,26
1920,0,27
1921,6,23
1922,0,34
1923,5,22
1924,0,21
1925,0,21
1926,0,25
1927,0,24
1928,0,23
1929,0,22
1930,0,39
1931,5,30
1932,0,31
1933,5,30
1934,0,19
1935,0,25
1936,0,29
1937,0,20
1938,0,36
1939,5,44
1940,0,49
1941,0,48
1942,6,55
1943,5,74
1944,8,72
1945,5,88
1946,12,234
1947,7,213
1948,0,185
1949,5,206
1950,10,202
1951,11,195
1952,8,214
1953,11,213
1954,11,260
1955,11,259
1956,15,487
1957,20,472
1958,7,440
1959,17,540
1960,12,553
1961,13,567
1962,6,437
1963,8,421
1964,7,419
1965,10,409
1966,0,430
1967,0,375
1968,0,400
1969,0,375
1970,5,403
1971,6,314
1972,0,322
1973,0,303
1974,7,378
1975,6,376
1976,7,420
1977,0,487
1978,6,548
1979,15,623
1980,7,720
1981,19,917
1982,36,1015
1983,74,1376
1984,79,1765
1985,121,2277
1986,112,2001
1987,101,1759
1988,72,1753
1989,81,2012
1990,85,1954
1991,94,1805
1992,126,1779
1993,166,1853
1994,194,1856
1995,280,2178
1996,287,2100
1997,250,1991
1998,276,1803
1999,395,2009
2000,283,1948
2001,264,1565
2002,214,1575
2003,200,1573
2004,240,1666
2005,252,1949
2006,197,1859
2007,210,1830
2008,170,1479
2009,176,1263
2010,167,1413
2011,170,1232
2012,234,1238
2013,225,1179
2014,212,1062
2015,213,895
2016,216,799
2017,205,675
2018,179,630
2019,184,547
