year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,7
1901,0,8
1902,0,9
1903,0,5
1904,0,7
1905,0,5
1906,0,0
1907,0,7
1908,0,8
1909,0,10
1910,0,10
1911,0,9
1912,0,14
1913,0,33
1914,0,28
1915,0,39
1916,0,43
1917,0,64
1918,5,72
1919,0,77
1920,0,90
1921,0,102
1922,0,108
1923,0,124
1924,0,126
1925,8,175
1926,8,223
1927,0,209
1928,11,277
1929,5,315
1930,5,390
1931,10,387
1932,0,422
1933,6,502
1934,6,604
1935,0,670
1936,6,757
1937,9,1023
1938,9,1209
1939,9,1271
1940,5,1478
1941,12,1643
1942,9,2204
1943,13,2898
1944,12,3512
1945,20,4174
1946,17,6650
1947,21,8068
1948,21,8004
1949,25,8024
1950,16,8146
1951,26,8178
1952,37,8824
1953,26,8625
1954,23,9105
1955,27,8713
1956,29,8559
1957,35,8819
1958,33,8936
1959,42,8726
1960,28,8609
1961,36,8198
1962,38,7642
1963,28,7098
1964,26,6476
1965,30,5674
1966,20,4720
1967,25,4312
1968,27,3982
1969,42,4011
1970,31,3766
1971,28,3611
1972,32,3307
1973,21,3179
1974,30,2862
1975,31,2741
1976,33,2495
1977,20,2437
1978,19,2208
1979,16,2260
1980,18,2267
1981,15,2094
1982,14,2048
1983,22,2018
1984,25,2000
1985,20,2015
1986,17,1914
1987,16,1844
1988,21,1897
1989,16,1912
1990,14,1917
1991,17,1845
1992,14,1623
1993,15,1422
1994,12,1279
1995,12,1259
1996,13,1206
1997,13,1140
1998,10,1056
1999,6,1069
2000,7,1058
2001,0,1017
2002,10,1158
2003,6,1083
2004,14,1038
2005,8,1050
2006,5,1073
2007,10,1063
2008,10,995
2009,17,1002
2010,10,998
2011,5,863
2012,13,774
2013,11,761
2014,7,708
2015,9,714
2016,12,641
2017,11,576
2018,12,523
2019,11,541
