year,F,M
1880,0,0
1881,0,0
1882,7,0
1883,6,0
1884,0,0
1885,7,0
1886,0,0
1887,7,0
1888,11,0
1889,12,0
1890,17,0
1891,17,0
1892,14,0
1893,20,0
1894,22,0
1895,29,0
1896,37,0
1897,27,0
1898,40,0
1899,45,0
1900,59,5
1901,43,0
1902,69,0
1903,73,0
1904,56,0
1905,80,7
1906,77,0
1907,80,6
1908,105,5
1909,96,0
1910,135,0
1911,136,7
1912,222,14
1913,273,11
1914,456,18
1915,640,37
1916,746,36
1917,1017,44
1918,1261,46
1919,1255,46
1920,1523,62
1921,1840,53
1922,2016,40
1923,2670,39
1924,3532,51
1925,4365,43
1926,5704,54
1927,6685,78
1928,7243,67
1929,8597,76
1930,9659,76
1931,10581,84
1932,11362,91
1933,11192,59
1934,11459,69
1935,11367,86
1936,11990,72
1937,11808,86
1938,12694,72
1939,13394,62
1940,14800,83
1941,15682,66
1942,16727,79
1943,16485,81
1944,14769,64
1945,13952,46
1946,15211,57
1947,15910,45
1948,14382,35
1949,13571,38
1950,13417,28
1951,13472,33
1952,13126,36
1953,12796,27
1954,12090,32
1955,11281,26
1956,11088,30
1957,10154,35
1958,9029,27
1959,8514,31
1960,7753,26
1961,7000,24
1962,6093,27
1963,5224,19
1964,4860,14
1965,4129,14
1966,3397,10
1967,2943,15
1968,2496,17
1969,2229,12
1970,2031,13
1971,1692,14
1972,1350,9
1973,1226,7
1974,1263,0
1975,1126,0
1976,948,0
1977,847,7
1978,775,5
1979,739,0
1980,730,8
1981,687,7
1982,663,0
1983,635,0
1984,593,0
1985,537,5
1986,537,14
1987,561,8
1988,475,0
1989,490,11
1990,512,5
1991,445,0
1992,440,0
1993,423,6
1994,374,0
1995,371,5
1996,343,7
1997,331,0
1998,332,0
1999,337,0
2000,362,5
2001,369,0
2002,358,0
2003,345,0
2004,344,6
2005,324,0
2006,325,0
2007,341,5
2008,318,0
2009,287,0
2010,303,0
2011,264,0
2012,297,6
2013,328,5
2014,353,7
2015,332,8
2016,385,5
2017,325,6
2018,281,0
2019,286,6
