year,F,M
1880,5,0
1881,5,0
1882,5,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,7,0
1888,10,0
1889,12,0
1890,13,0
1891,10,0
1892,9,0
1893,6,0
1894,8,0
1895,6,0
1896,0,0
1897,8,0
1898,7,0
1899,8,0
1900,10,0
1901,10,0
1902,12,0
1903,6,0
1904,0,0
1905,9,0
1906,8,0
1907,5,0
1908,10,0
1909,6,0
1910,0,0
1911,0,0
1912,7,0
1913,9,7
1914,11,0
1915,11,0
1916,19,10
1917,23,6
1918,16,0
1919,24,5
1920,19,8
1921,17,6
1922,21,12
1923,17,10
1924,26,5
1925,18,9
1926,19,5
1927,17,8
1928,22,6
1929,26,6
1930,13,7
1931,18,5
1932,13,7
1933,17,7
1934,13,0
1935,10,0
1936,16,5
1937,13,0
1938,14,6
1939,8,0
1940,15,0
1941,10,0
1942,12,0
1943,16,0
1944,21,5
1945,11,0
1946,19,0
1947,20,0
1948,14,5
1949,12,0
1950,11,0
1951,12,0
1952,13,5
1953,9,0
1954,16,0
1955,24,0
1956,25,0
1957,13,0
1958,18,0
1959,18,0
1960,10,0
1961,9,0
1962,8,0
1963,7,0
1964,14,0
1965,0,0
1966,5,0
1967,6,0
1968,0,0
1969,0,0
1970,6,0
1971,0,0
1972,0,0
1973,7,0
1974,8,0
1975,0,0
1976,5,0
1977,7,0
1978,8,0
1979,5,0
1980,8,0
1981,8,0
1982,8,0
1983,10,0
1984,5,0
1985,9,0
1986,8,0
1987,0,0
1988,0,0
1989,7,0
1990,6,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,5,0
1997,0,0
1998,0,0
1999,6,0
2000,0,0
2001,5,0
2002,0,0
2003,0,0
2004,6,0
2005,7,0
2006,0,0
2007,13,0
2008,7,0
2009,9,0
2010,5,0
2011,12,0
2012,11,0
2013,7,0
2014,11,0
2015,12,0
2016,18,0
2017,25,0
2018,30,0
2019,34,0
