year,Boys,Girls
1880,0,0
1881,0,0
1882,6,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,6,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,6,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,10,0
1917,8,0
1918,11,0
1919,10,0
1920,11,0
1921,6,0
1922,8,0
1923,5,0
1924,14,0
1925,6,0
1926,9,0
1927,0,0
1928,10,0
1929,7,0
1930,5,0
1931,7,0
1932,7,0
1933,0,0
1934,5,0
1935,5,0
1936,0,0
1937,5,0
1938,0,0
1939,8,0
1940,5,0
1941,0,0
1942,5,0
1943,6,0
1944,0,0
1945,0,0
1946,0,0
1947,6,0
1948,0,0
1949,0,0
1950,7,0
1951,0,0
1952,12,0
1953,5,0
1954,0,0
1955,0,0
1956,6,0
1957,7,0
1958,7,0
1959,8,0
1960,5,0
1961,0,0
1962,0,0
1963,7,0
1964,0,0
1965,6,0
1966,0,0
1967,0,0
1968,5,0
1969,5,0
1970,5,0
1971,7,0
1972,10,0
1973,13,0
1974,12,0
1975,14,0
1976,12,0
1977,14,0
1978,8,0
1979,17,0
1980,11,0
1981,9,0
1982,10,0
1983,12,0
1984,7,0
1985,7,0
1986,15,0
1987,18,0
1988,15,0
1989,12,0
1990,10,0
1991,14,0
1992,13,0
1993,23,0
1994,18,0
1995,24,0
1996,18,0
1997,30,0
1998,27,0
1999,27,0
2000,29,0
2001,30,0
2002,35,0
2003,41,0
2004,29,0
2005,36,0
2006,39,0
2007,24,0
2008,23,0
2009,23,0
2010,26,0
2011,29,0
2012,30,0
2013,23,0
2014,28,0
2015,16,0
2016,20,0
2017,21,0
2018,20,0
2019,13,0
