year,Boys,Girls
1880,0,57
1881,0,40
1882,0,50
1883,0,55
1884,0,41
1885,0,43
1886,0,55
1887,0,41
1888,0,50
1889,0,33
1890,0,24
1891,0,24
1892,0,41
1893,0,23
1894,0,24
1895,0,29
1896,0,30
1897,0,29
1898,0,39
1899,0,24
1900,0,36
1901,0,22
1902,0,17
1903,0,21
1904,0,19
1905,0,18
1906,0,27
1907,0,26
1908,0,29
1909,0,28
1910,0,44
1911,0,43
1912,0,60
1913,0,78
1914,0,87
1915,0,136
1916,0,99
1917,0,122
1918,0,118
1919,0,139
1920,0,128
1921,0,125
1922,0,124
1923,0,129
1924,0,114
1925,0,109
1926,0,105
1927,0,117
1928,0,118
1929,0,74
1930,0,90
1931,0,95
1932,0,111
1933,0,102
1934,0,106
1935,0,80
1936,0,100
1937,0,92
1938,0,72
1939,0,101
1940,0,90
1941,0,93
1942,0,112
1943,0,95
1944,0,104
1945,0,97
1946,0,113
1947,0,141
1948,0,130
1949,0,183
1950,0,162
1951,0,165
1952,0,177
1953,0,166
1954,0,192
1955,0,244
1956,0,240
1957,0,273
1958,0,276
1959,0,327
1960,0,314
1961,0,354
1962,0,336
1963,0,372
1964,0,390
1965,0,462
1966,0,487
1967,0,563
1968,5,730
1969,8,1322
1970,10,2173
1971,17,3650
1972,21,5039
1973,38,8065
1974,63,11598
1975,93,14571
1976,95,16865
1977,114,22078
1978,141,25215
1979,211,31134
1980,222,36058
1981,240,39051
1982,241,38028
1983,232,36705
1984,266,40267
1985,276,42202
1986,307,37545
1987,272,39999
1988,298,42654
1989,207,44092
1990,166,43220
1991,141,41223
1992,122,36215
1993,114,33585
1994,77,31371
1995,62,30718
1996,75,29172
1997,61,28284
1998,51,28090
1999,62,27259
2000,54,27536
2001,48,26021
2002,46,25996
2003,45,25098
2004,120,24207
2005,43,23256
2006,31,22326
2007,39,20657
2008,25,19214
2009,24,17655
2010,13,15448
2011,25,13778
2012,18,12663
2013,13,11841
2014,15,10915
2015,18,9816
2016,18,9223
2017,12,8310
2018,0,7410
2019,10,6574
