year,Boys,Girls
1880,0,143
1881,0,129
1882,0,168
1883,0,160
1884,0,162
1885,0,150
1886,0,173
1887,0,164
1888,5,197
1889,0,159
1890,0,159
1891,0,155
1892,0,190
1893,0,195
1894,0,178
1895,0,165
1896,0,174
1897,0,159
1898,0,181
1899,0,161
1900,0,206
1901,0,168
1902,0,159
1903,0,173
1904,0,189
1905,0,190
1906,0,190
1907,0,231
1908,0,263
1909,0,269
1910,0,350
1911,0,368
1912,8,758
1913,0,835
1914,6,1049
1915,8,1361
1916,9,1355
1917,7,1384
1918,6,1416
1919,6,1317
1920,5,1318
1921,10,1326
1922,10,1277
1923,8,1187
1924,0,1135
1925,8,1086
1926,13,1032
1927,11,916
1928,7,864
1929,12,841
1930,7,812
1931,8,707
1932,6,712
1933,6,553
1934,5,579
1935,8,559
1936,0,548
1937,5,565
1938,0,555
1939,0,531
1940,0,567
1941,7,550
1942,6,558
1943,5,611
1944,10,541
1945,0,483
1946,7,544
1947,0,605
1948,0,547
1949,5,555
1950,5,505
1951,0,508
1952,6,483
1953,6,553
1954,9,591
1955,8,605
1956,5,506
1957,5,591
1958,0,496
1959,0,507
1960,0,506
1961,5,426
1962,6,429
1963,8,470
1964,9,416
1965,0,419
1966,0,395
1967,0,360
1968,0,362
1969,0,372
1970,0,358
1971,7,366
1972,0,330
1973,0,343
1974,5,338
1975,0,323
1976,7,349
1977,5,444
1978,10,446
1979,6,470
1980,0,514
1981,5,512
1982,6,538
1983,10,580
1984,10,503
1985,6,490
1986,9,451
1987,5,506
1988,6,501
1989,7,545
1990,5,573
1991,0,511
1992,0,485
1993,5,416
1994,0,390
1995,0,409
1996,0,405
1997,0,442
1998,0,449
1999,0,431
2000,0,485
2001,0,607
2002,0,627
2003,0,679
2004,0,713
2005,0,843
2006,0,994
2007,0,1121
2008,0,1097
2009,0,1018
2010,0,934
2011,0,885
2012,0,955
2013,0,921
2014,0,1128
2015,0,1145
2016,0,1022
2017,0,1003
2018,0,979
2019,0,942
