year,F,M
1880,544,0
1881,563,0
1882,638,0
1883,697,0
1884,800,0
1885,783,6
1886,844,0
1887,815,0
1888,1001,5
1889,1047,6
1890,1118,6
1891,1031,5
1892,1210,6
1893,1178,0
1894,1256,0
1895,1334,0
1896,1256,7
1897,1267,7
1898,1425,0
1899,1388,6
1900,1743,6
1901,1434,8
1902,1565,7
1903,1587,12
1904,1701,0
1905,1894,7
1906,1900,8
1907,2156,8
1908,2389,8
1909,2416,11
1910,2801,8
1911,3011,14
1912,3980,10
1913,4822,13
1914,5896,17
1915,7606,16
1916,8127,15
1917,8326,18
1918,8682,27
1919,8105,20
1920,8093,14
1921,8134,21
1922,7865,23
1923,7559,15
1924,7275,17
1925,6808,25
1926,6409,18
1927,6109,32
1928,5670,30
1929,5298,26
1930,4988,33
1931,4496,36
1932,4094,37
1933,3570,20
1934,3741,20
1935,3261,24
1936,3142,25
1937,2941,26
1938,2978,24
1939,2838,22
1940,2742,12
1941,2726,20
1942,2747,17
1943,2664,15
1944,2325,13
1945,2145,10
1946,2230,6
1947,2349,0
1948,2229,7
1949,2165,0
1950,2092,0
1951,1965,9
1952,1862,6
1953,1799,8
1954,1720,7
1955,1594,6
1956,1486,9
1957,1441,0
1958,1275,5
1959,1174,0
1960,1159,7
1961,1203,7
1962,1101,5
1963,1054,6
1964,961,9
1965,864,7
1966,838,0
1967,744,0
1968,692,0
1969,699,0
1970,675,0
1971,603,0
1972,580,0
1973,535,0
1974,536,0
1975,456,6
1976,430,0
1977,442,0
1978,457,0
1979,435,0
1980,502,0
1981,476,0
1982,490,0
1983,479,0
1984,437,0
1985,423,0
1986,455,0
1987,435,0
1988,503,5
1989,528,9
1990,579,0
1991,607,0
1992,591,0
1993,596,0
1994,648,0
1995,700,0
1996,725,0
1997,783,0
1998,840,0
1999,989,0
2000,1116,0
2001,1153,0
2002,1198,0
2003,1257,0
2004,1337,0
2005,1490,0
2006,1548,0
2007,1562,0
2008,1632,0
2009,1625,0
2010,1676,0
2011,1730,0
2012,1953,0
2013,2009,0
2014,2286,0
2015,2501,0
2016,2792,0
2017,2818,0
2018,3041,0
2019,3087,0
